unique_id,ds,AutoKAN,AutoMLP,AutoGRU,AutoLSTM,AutoDLinear,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoNHITS,AutoDeepNPTS,AutoAutoformer,AutoInformer,AutoTCN,AutoDilatedRNN,y
M1254,1994-06-30,7429.6157,6618.6724,7640.2534,7726.9873,7446.0015,7863.311,7884.4414,6578.334,7141.6636,8774.823,9050.955,7152.015,7067.906,-18773.797,7242.5674,7037.188,7725.4004,7255.0
M1254,1994-07-31,7356.022,6500.629,7715.412,7778.09,7271.207,7897.0327,7856.2285,6742.8403,7183.8657,8830.288,8949.701,7263.226,7071.3657,-18552.176,7127.949,7132.8193,7787.5312,7200.0
M1254,1994-08-31,7198.791,6549.2637,7719.266,7737.6816,7382.2373,7897.1997,7807.658,6809.834,7072.8374,8823.351,9070.443,7102.5435,7054.0244,-16582.848,7075.4062,7161.711,7770.7534,7290.0
M1254,1994-09-30,7119.8667,6615.35,7737.03,7778.3755,7192.667,7936.2886,7837.3213,7039.2188,7117.876,8827.875,9148.339,6907.8457,7053.4443,-13899.177,6834.7305,7357.493,7782.299,7640.0
M1254,1994-10-31,6926.5728,6525.217,7698.0083,7820.3057,7037.838,8048.3726,7994.9336,6873.6675,7224.926,8986.166,9519.05,6901.6387,7053.2417,-19710.059,6769.8945,7476.2095,7802.747,7850.0
M1254,1994-11-30,6946.6978,6540.4336,7685.15,7876.9575,7185.0513,8125.5806,7980.673,6786.6284,7179.3506,9159.671,9603.064,7020.8394,7083.5957,-18525.754,6737.7734,7590.5083,7821.468,8075.0
M1255,1991-09-30,7488.2734,7667.4346,7744.3457,7725.4463,7660.0933,7817.6206,7763.5234,6764.0425,7029.275,8613.048,8829.534,7664.7344,7687.824,-45347.168,7595.7607,8207.773,7384.033,7711.0
M1255,1991-10-31,7390.429,7534.016,7768.343,7768.878,7568.9443,7759.4243,7869.9756,6046.02,6765.05,8792.094,9224.802,7687.568,7691.4414,-60877.28,7856.8535,8266.974,7322.4473,7382.0
M1255,1991-11-30,7322.6104,7697.735,7797.833,7780.738,7501.133,7637.2725,7670.7393,5950.3716,6304.4614,8837.54,9254.175,7823.74,7689.692,-32929.18,7854.771,8403.82,7207.7227,7719.0
M1255,1991-12-31,7090.367,7449.3394,7794.5244,7919.797,7345.353,7588.951,7654.707,5505.773,6022.0786,8973.953,9545.458,7710.2983,7687.189,-31847.852,7782.05,8469.116,7157.6895,7897.0
M1255,1992-01-31,7179.8096,7706.491,7852.8486,7972.787,7370.1147,7717.3403,7686.047,5589.2007,6096.6685,9041.903,9510.013,7864.1772,7692.01,-32916.05,7755.3477,8855.369,7375.053,7815.0
M1255,1992-02-29,7279.2783,7661.476,7893.6104,8019.541,7316.984,7749.637,7638.7803,5549.703,5844.9614,9630.744,10252.977,7884.392,7694.183,-50596.863,7877.824,9048.559,7529.7256,7647.0
M1255,1992-03-31,7515.6934,7816.7993,7954.304,8074.7744,7415.434,7796.7046,7823.004,5443.565,5766.0864,9604.986,10449.861,7815.118,7697.59,-42693.74,8013.8926,9170.848,7595.5464,7886.0
M1255,1992-04-30,7495.1675,7969.253,8057.4727,8245.271,7331.8613,7854.682,7772.0386,4349.0615,5647.2354,9856.947,10679.763,7875.2866,7689.576,-41449.04,7943.6353,9046.924,7667.382,7790.0
M1255,1992-05-31,7573.9546,7999.5586,8040.9746,8316.895,7482.9204,7727.7324,7546.6074,4837.5723,5595.3804,10000.965,10942.719,7933.758,7691.143,-35914.977,8134.3574,8973.281,7661.7925,7230.0
M1255,1992-06-30,7833.761,8144.8335,8186.745,8405.747,7701.7134,7885.32,7782.3486,4809.2227,5421.247,9955.94,11038.956,8053.7046,7700.956,-36499.855,8143.355,9006.715,7635.775,7050.0
M1255,1992-07-31,7670.739,8170.58,8206.535,8436.9375,7609.3354,8073.057,8062.2188,4998.957,5728.095,10615.768,11909.608,8151.4565,7677.3223,-48176.68,8224.396,9049.588,7747.1777,7809.0
M1255,1992-08-31,7813.58,8260.898,8348.023,8420.761,7799.7554,8113.7163,7870.454,4990.785,5512.0493,11157.897,12273.993,8193.179,7701.9326,-45176.63,8230.946,9049.553,7813.3086,7803.0
M1256,1993-07-31,1497.8813,1481.2721,1396.79,1466.0449,1458.3551,1434.4293,1438.6375,1243.8815,1309.8363,1580.7709,1613.4342,1454.6227,1456.2773,-18575.117,1470.3549,1329.6119,1534.6649,1178.0
M1256,1993-08-31,1530.0012,1487.6425,1383.6398,1442.7168,1463.5914,1413.1163,1418.0603,1142.8568,1200.5117,1600.3447,1643.6884,1500.438,1466.0918,-17085.135,1489.2739,1321.1653,1511.2722,1052.0
M1256,1993-09-30,1558.9725,1534.3213,1363.4601,1397.2177,1477.0671,1357.6892,1383.9125,1009.803,1091.7454,1606.9014,1674.1031,1545.9358,1505.6589,-15466.769,1481.375,1348.1962,1484.0188,945.0
M1256,1993-10-31,1539.969,1523.2522,1345.7928,1350.4248,1481.4224,1337.4712,1360.5945,945.58527,1013.2027,1624.7745,1703.7156,1554.7552,1510.829,-12627.253,1397.4788,1327.0151,1448.1057,973.0
M1256,1993-11-30,1487.7908,1494.1748,1329.167,1371.799,1452.7615,1332.8164,1341.7395,856.6608,977.60187,1679.8184,1754.1437,1482.3636,1479.0168,-12669.077,1437.4586,1297.988,1393.9635,1579.0
M1256,1993-12-31,1447.1637,1445.7048,1314.3688,1365.7568,1444.6849,1329.5398,1317.1438,811.4095,935.8991,1679.9218,1871.0037,1445.1718,1469.4495,-12890.457,1368.0416,1271.3771,1385.0918,1636.0
M1256,1994-01-31,1437.0654,1455.7612,1311.3356,1406.7941,1450.0609,1328.7633,1346.2576,536.1585,840.7933,1703.6063,1819.6471,1427.2466,1442.2488,-12535.096,1332.8857,1259.768,1384.4425,1618.0
M1256,1994-02-28,1365.9559,1412.1005,1272.7551,1434.1743,1376.9865,1350.9888,1352.8096,587.2954,806.9165,1785.3158,1892.1118,1405.5284,1446.6287,-14603.811,1394.4937,1245.405,1370.86,1707.0
M1256,1994-03-31,1351.3623,1426.0747,1270.3867,1478.425,1404.7837,1387.399,1355.5725,619.68085,736.49554,1870.9777,2134.8604,1400.4268,1419.8484,-15487.101,1387.1182,1281.5962,1330.7849,1446.0
M1256,1994-04-30,1350.4839,1414.7749,1259.9644,1499.8583,1392.1432,1427.7643,1407.6265,562.4606,770.7875,2006.9523,2385.5415,1372.1437,1438.5088,-14253.611,1377.6171,1316.6254,1284.6565,1376.0
M1256,1994-05-31,1372.3788,1460.4442,1289.2809,1529.3939,1408.102,1468.1921,1409.1299,601.2461,898.9042,2187.5767,2520.4365,1391.744,1439.3491,-15844.224,1359.9254,1320.0421,1277.6238,1360.0
M1256,1994-06-30,1415.3495,1466.9478,1331.0476,1566.1892,1458.4233,1499.1832,1461.6061,657.4385,831.92554,2222.315,2713.0771,1424.4741,1468.8954,-14045.321,1374.3975,1322.95,1254.348,1374.0
M1257,1992-02-29,4137.1724,3065.0735,3285.9785,3783.0422,3415.522,2993.7283,3030.2026,1707.6643,1937.1771,3843.807,4024.9514,3621.3213,2990.725,-98070.63,3195.0032,3566.1765,3469.4307,2100.0
M1257,1992-03-31,4241.7046,3257.28,3362.0293,3973.0283,3373.0635,2952.4263,2942.0776,997.543,1496.8275,4512.4985,5000.691,3913.9175,2985.111,-84038.5,3296.9287,3755.9302,3468.7363,3530.0
M1257,1992-04-30,4698.9585,3858.2378,3419.9038,4098.405,3572.654,3132.2925,3137.3535,1066.9983,1211.8214,4762.88,5679.9067,4173.837,2986.356,-76374.92,3490.8994,3982.895,3618.7637,4025.0
M1257,1992-05-31,5015.4517,4039.0894,3559.2913,4334.982,4064.4517,3369.542,3179.4102,917.8661,1596.9039,5602.5557,5993.623,4510.2715,2993.4238,-68580.6,3479.3125,4186.436,3821.2715,4040.0
M1257,1992-06-30,4422.235,3990.855,3771.8184,4450.782,3820.1123,3638.0635,3414.7861,813.39404,1647.8673,5758.499,6529.561,4196.522,2988.1775,-72228.04,3513.3135,4244.813,3694.302,2790.0
M1257,1992-07-31,4133.603,3599.5176,3724.1528,4506.9297,3741.8562,4016.3318,3906.6714,1211.174,1804.9042,6200.9595,7617.298,3664.3005,2985.7598,-81971.39,3240.8367,4016.7834,3599.071,3755.0
M1257,1992-08-31,3843.631,3729.616,3777.619,4552.2134,3639.461,4378.9116,4127.9756,1471.5382,2241.0544,6676.7866,7540.445,3458.2642,2985.5012,-75726.43,3166.6145,3946.6687,3619.8215,4405.0
M1257,1992-09-30,3235.4824,3350.4956,3706.1,4536.6562,3191.7878,4764.545,4541.3896,2276.0603,2851.967,7173.5815,7668.089,3148.3198,2986.782,-68268.41,3081.8687,3857.5337,3594.7837,4230.0
M1257,1992-10-31,3356.3442,3718.7705,3619.1055,4420.8076,3547.4468,5180.542,5232.747,2385.985,3065.3984,7225.4834,8343.909,3767.8726,2989.1536,-68769.734,3427.3496,3947.6807,3589.456,2860.0
M1257,1992-11-30,3532.4265,3696.8247,3694.183,4427.745,3701.7183,5582.5293,5425.6157,2938.6326,3540.3364,7720.9453,8574.739,3271.4226,2987.8118,-66408.47,3414.7178,3956.6104,3607.5547,3975.0
M1257,1992-12-31,3313.961,3453.7246,3757.2876,4343.2886,3308.7595,5914.665,5669.5195,3156.148,3732.313,8611.156,9448.932,3115.0151,2985.1423,-77422.78,2980.9578,3812.2515,3670.3276,3500.0
M1257,1993-01-31,3498.7693,3334.0928,3612.288,4210.3013,3253.6006,6334.5986,6204.5234,2641.3552,3683.0723,9106.35,10448.269,3868.587,2987.8967,-66771.55,2987.9507,3573.1748,3695.9185,3295.0
M1258,1994-07-31,7503.3774,7292.981,7135.9883,6719.924,7410.2466,6795.1562,7019.6133,4752.763,5803.2573,8054.03,8457.724,7390.7285,7027.1675,-52676.863,7171.3535,7218.816,7373.5435,6504.0
M1258,1994-08-31,7117.4375,6686.602,7123.204,6832.583,7140.7905,6870.8447,6775.084,4665.3438,5088.9277,8499.089,9535.277,7056.785,6605.9536,-39351.914,7237.4873,7440.874,7447.0747,9204.0
M1258,1994-09-30,7705.1074,7371.514,6989.9556,6847.0317,7627.9277,6624.8687,6500.6733,5020.1084,5633.129,7736.354,8558.01,7805.549,7702.501,-32225.625,7517.985,7507.49,7289.8057,8741.0
M1258,1994-10-31,7328.06,7367.5415,6748.2666,6861.3604,7548.614,6540.2617,6410.9155,5002.1245,5417.688,7780.2983,8242.944,8003.2236,7873.1387,-46091.113,7851.4106,7205.391,7070.0356,6698.0
M1258,1994-11-30,6179.22,6012.18,6313.266,6843.2153,6597.8584,6087.2705,6058.8604,4899.205,5379.0454,6992.303,7285.617,6717.389,5736.0195,-73408.56,7172.173,6619.954,6644.7104,6600.0
M1258,1994-12-31,5913.349,5382.616,6079.0864,6816.4023,6494.6885,5995.7676,5970.173,4600.756,5200.6636,6597.8755,7088.5337,6953.326,6231.222,-45261.0,7176.758,6277.473,6518.422,6875.0
M1258,1995-01-31,5815.596,6052.081,5668.028,6705.447,6559.791,5779.424,5847.567,4532.3345,4844.725,6449.594,7137.0234,6276.056,6125.999,-28898.629,6925.5522,6106.471,6679.0093,7663.0
M1258,1995-02-28,5400.7246,5528.9863,5502.6455,6595.619,6122.1294,5747.1885,5772.409,4603.321,4830.8213,6419.5557,6704.5083,5989.2935,6048.586,-28978.684,6368.99,5800.1475,6854.995,5777.0
M1258,1995-03-31,5635.499,5564.788,5711.322,6632.773,6386.478,5824.9023,5815.841,4831.4385,5067.23,6539.7407,6991.0527,6896.917,6233.5674,-35731.145,6891.469,6103.1255,6651.4185,4816.0
M1258,1995-04-30,6979.175,6690.92,6236.321,6727.1274,7398.46,5861.761,5817.734,5002.4688,5060.7227,6651.6943,7035.863,7035.093,7906.572,-19756.254,6822.951,6161.0454,6619.8906,5910.0
M1258,1995-05-31,6876.027,6573.7773,6687.1094,6967.4707,6976.1953,5875.212,5947.8516,4531.4805,4858.08,6808.9224,6990.192,6737.349,6695.4517,-27754.617,6750.8784,6329.3438,6904.019,7315.0
M1258,1995-06-30,7090.1,7008.4443,6680.3486,7157.749,7307.1943,6353.8394,6237.5347,4572.611,5203.211,7345.5664,7976.0957,7201.846,6709.6035,-14058.95,6848.338,6752.139,7287.7217,7552.0
M1259,1975-01-31,4955.427,4924.8223,4925.463,4949.5684,5003.634,4936.0522,4938.633,4894.488,4905.353,4967.743,4972.267,4928.1943,4938.115,1042.292,4996.856,4887.6846,4919.523,4920.0
M1259,1975-02-28,4938.388,4888.569,4939.336,4965.21,4967.134,4935.287,4936.1445,4865.58,4886.6997,4990.9854,4995.1235,4915.747,4938.01,786.4761,4896.165,4875.447,4908.178,4924.0
M1259,1975-03-31,4958.127,4872.0254,4941.584,4974.6914,4960.6416,4935.864,4939.409,4839.4194,4862.5103,5008.6934,5017.926,4963.04,4938.0522,1202.5872,4893.092,4842.5327,4898.285,4944.0
M1259,1975-04-30,4955.3154,4872.9175,4948.071,4991.6763,4967.407,4943.0503,4947.842,4823.476,4850.186,5033.9785,5058.731,4954.909,4938.1333,1440.8064,4872.533,4824.0493,4894.591,4948.0
M1259,1975-05-31,4965.2725,4854.689,4955.327,5001.054,4950.942,4946.646,4950.6055,4814.3765,4830.6777,5058.9077,5095.852,4943.1953,4938.093,1385.6719,4819.094,4789.819,4872.494,4978.0
M1259,1975-06-30,5007.064,4845.699,4955.191,5010.8013,4983.578,4950.8965,4963.097,4772.9834,4814.9463,5081.8784,5106.599,4950.4785,4938.0293,1629.0039,4782.1914,4758.304,4868.4385,5012.0
M1259,1975-07-31,5055.631,4846.313,4985.9043,5018.311,5026.531,4953.6543,4963.5063,4726.228,4792.221,5107.6655,5153.2983,4919.475,4938.047,1424.8579,4826.2456,4768.3184,4868.847,5002.0
M1259,1975-08-31,5020.656,4831.012,4979.7515,5036.385,4939.883,4957.399,4964.499,4669.3423,4762.2466,5124.1416,5160.2783,4974.5156,4938.146,1454.9861,4819.4395,4744.3984,4866.9966,5007.0
M1259,1975-09-30,4953.054,4831.2065,4979.999,5038.054,5019.3755,4966.839,4987.3247,4647.115,4735.092,5162.6865,5192.201,4952.9263,4938.1636,1607.6577,4808.742,4666.3994,4842.345,5003.0
M1259,1975-10-31,4978.414,4845.6465,4980.338,5048.2944,4976.2026,4976.783,5000.508,4671.9844,4713.0435,5175.414,5254.918,4877.002,4938.2563,1622.7627,4793.0806,4662.3794,4832.16,4995.0
M1259,1975-11-30,4916.0264,4836.7476,4996.3604,5057.0244,4933.4424,4990.574,5012.914,4622.073,4700.8164,5200.513,5273.317,4891.4526,4938.039,1482.3154,4795.6587,4674.163,4851.5645,5013.0
M1259,1975-12-31,4936.838,4834.551,5037.128,5067.548,5030.352,5005.843,5037.298,4582.923,4675.1846,5249.369,5285.1636,4924.8975,4938.759,602.66064,4798.753,4671.5317,4848.11,5002.0
M126,1994-10-31,4385.0493,4424.005,4380.96,4360.815,4570.1465,4557.5044,4485.7266,3291.7927,3479.2825,5595.401,5912.5815,4355.512,4354.6567,-42391.312,4410.871,4269.5366,4214.483,4660.0
M126,1994-11-30,4716.719,4483.9673,4444.1196,4384.57,4722.237,4525.6533,4631.7056,3159.3862,3517.6555,5244.471,5521.349,4603.1855,4519.794,-41783.727,4387.75,4432.1465,4282.7764,4480.0
M126,1994-12-31,4727.5684,4609.8438,4499.425,4390.0117,4698.834,4445.398,4449.5996,3266.3828,3496.3975,5330.738,5544.2407,4923.5903,4784.6323,-46654.457,4633.7505,4678.496,4417.359,5280.0
M126,1995-01-31,4888.827,4696.9224,4440.231,4358.428,4755.489,4349.0566,4416.9907,3217.1543,3432.9136,5347.707,5668.3955,4868.7334,4839.8403,-41846.117,4494.0796,4695.226,4443.3223,4680.0
M126,1995-02-28,4495.7705,4304.889,4408.9365,4348.795,4475.5264,4474.566,4472.25,3441.0908,3602.7349,5393.57,5560.1514,4525.9727,4425.919,-46535.91,4197.758,4229.924,4335.843,3920.0
M126,1995-03-31,4420.8086,4180.998,4331.631,4298.108,4478.801,4461.229,4413.4336,3175.8362,3480.4563,5491.9956,5720.633,4314.2793,4495.4575,-37253.07,4378.749,4086.8242,4292.538,4280.0
M126,1995-04-30,4176.704,4112.4595,4275.6665,4218.066,4251.895,4363.42,4267.548,3460.0042,3583.332,5422.7915,5632.866,4194.584,3957.8923,-36892.434,4283.9644,4096.4478,4268.7715,4040.0
M126,1995-05-31,4223.037,4210.6597,4153.3467,4150.56,4315.811,4449.4175,4445.968,3281.1497,3533.3972,5108.4355,5230.9062,4168.3506,4432.1826,-25987.223,4033.2068,4176.6963,4352.7876,4120.0
M126,1995-06-30,4318.21,4248.2734,4123.112,4117.6953,4431.6074,4308.635,4381.309,3108.692,3384.5144,5159.9775,5261.412,4254.1113,4274.1177,-32886.676,4042.4763,4342.774,4400.411,4220.0
M126,1995-07-31,4073.7935,4278.99,4051.739,4111.1733,4147.556,4312.179,4240.829,3330.0293,3483.9822,5243.3267,5744.1255,4065.2683,4103.782,-26510.312,3943.0254,4448.5234,4375.088,3980.0
M126,1995-08-31,4316.0747,4367.5195,4049.1616,4145.0723,4358.757,4225.5776,4332.909,3092.7693,3543.2551,4871.931,5037.699,4015.1196,4207.928,-24117.762,3898.0852,4325.622,4363.2544,4680.0
M126,1995-09-30,4231.9976,4450.557,4344.6025,4204.8247,4560.176,4411.4507,4373.1714,3502.4954,3652.3167,5267.1875,5484.4946,4282.886,4353.084,-6530.9424,4257.199,4175.9995,4268.655,4020.0
M1260,1976-11-30,5664.503,6473.7026,6577.369,6410.3315,6192.8633,6565.73,6603.861,5952.2544,6069.749,6938.9233,7213.232,6138.22,6383.35,-34421.06,6183.5054,6451.537,6065.44,6185.0
M1260,1976-12-31,5395.4717,6745.825,6431.141,6446.0654,6088.2485,6729.756,6778.205,5764.834,5871.7686,7487.892,7819.4556,5917.2324,6385.3037,-36600.258,6309.3706,6659.124,6107.1426,5967.0
M1260,1977-01-31,5053.449,6805.8877,6381.138,6412.411,5977.1333,6891.4575,6866.9375,5438.7944,5743.031,8000.0894,8246.115,5934.7373,6384.707,-32855.305,6387.177,6742.85,6043.08,5904.0
M1260,1977-02-28,4866.604,6865.2266,6307.5493,6469.458,5852.3784,6911.1196,6834.616,5066.524,5509.5454,8429.215,8654.128,5694.62,6384.776,-37227.51,6439.915,6776.0635,6000.9824,5761.0
M1260,1977-03-31,4732.671,6982.272,6297.1113,6457.0435,5670.564,6999.496,7013.502,4695.4966,5244.3765,8750.283,9569.953,5673.889,6385.0547,-22736.336,6592.658,6833.0107,6151.7695,5274.0
M1260,1977-04-30,4720.6094,6967.8374,6428.9907,6492.696,5479.045,7015.8047,6981.461,4673.4897,5277.9067,8900.929,9895.2,5614.6836,6385.623,-45532.348,6863.115,6663.606,6246.5615,5083.0
M1260,1977-05-31,4920.8467,7021.537,6333.964,6394.711,5432.4277,6935.255,6856.7217,4346.8325,4849.828,8957.184,9922.1875,5459.093,6385.8076,-38909.062,6918.8726,6467.8516,6148.492,4974.0
M1260,1977-06-30,5041.279,7339.1123,6371.5146,6373.0146,5535.7505,6848.7246,6590.8657,3756.0793,4509.321,9105.285,9613.65,5565.244,6385.449,-35338.125,6998.911,6226.5156,6241.7744,5293.0
M1260,1977-07-31,5307.9487,7504.728,6308.5366,6345.916,5698.4204,6857.441,6752.2646,3752.0159,4412.2256,9570.864,9766.436,5689.322,6385.3,-36283.875,7012.943,6420.37,6199.45,5364.0
M1260,1977-08-31,5669.2686,7683.3203,6349.5723,6321.9688,5888.5396,6803.518,6549.1084,3937.6409,4332.375,9381.641,9899.693,6019.867,6385.842,-32937.555,7170.1025,6468.5864,6346.509,5588.0
M1260,1977-09-30,5984.4688,7939.039,6331.709,6385.0703,6157.066,6716.636,6611.1323,3733.9175,4179.158,9301.757,9697.742,6399.485,6385.8955,-34103.02,7245.3423,6452.495,6602.6187,5711.0
M1260,1977-10-31,6027.061,8190.367,6630.913,6531.332,6367.304,6522.8887,6523.2646,3453.1394,4132.696,9338.809,9951.069,6527.161,6385.3867,-37041.957,7407.4404,6468.7344,6779.4746,5620.0
M1261,1976-11-30,9759.441,10966.249,11101.961,11312.387,11045.831,10317.685,10333.142,9007.742,9296.168,11124.249,11400.288,10293.948,10893.332,-93135.9,10175.611,11615.125,10261.572,10873.0
M1261,1976-12-31,9362.601,10906.361,11242.83,11406.014,10867.012,10447.258,10440.105,8451.644,9146.932,11752.898,12205.481,10091.214,10893.928,-85369.06,10494.582,11964.492,10340.35,11105.0
M1261,1977-01-31,8842.51,11247.908,11204.01,11311.636,10731.482,10212.168,10161.016,7921.73,8390.677,12273.487,12871.233,9799.5205,10893.613,-79672.48,10407.588,12262.103,10469.225,10052.0
M1261,1977-02-28,8634.965,11110.848,11255.127,11575.102,10575.838,10297.866,10063.152,8204.638,8620.42,11865.856,12769.137,9615.45,10893.722,-97578.34,10025.543,12347.635,10516.244,9439.0
M1261,1977-03-31,8441.544,11378.135,11317.778,11520.3,10322.962,10396.403,10265.761,8013.525,8369.011,12154.758,12903.86,9749.647,10893.918,-103828.195,10231.153,12545.428,10502.381,9004.0
M1261,1977-04-30,8552.146,11548.614,11444.297,11461.288,10081.936,10812.331,10496.323,8027.0596,8626.501,12856.6,14768.056,9695.794,10894.116,-87312.52,10640.518,12476.675,10603.297,8891.0
M1261,1977-05-31,9388.157,11658.053,11549.506,11542.928,10286.676,11163.038,10726.631,8178.7085,8951.448,13460.217,14496.759,9730.032,10893.965,-85013.24,10672.624,12447.285,10793.686,9522.0
M1261,1977-06-30,10053.718,12267.122,11855.77,11896.502,10730.683,11531.087,11110.227,8446.037,9114.501,13671.472,14962.716,10658.523,10893.916,-85278.98,10947.97,12198.689,11339.472,10998.0
M1261,1977-07-31,10745.946,12343.694,11884.27,12014.168,10980.278,11653.893,11172.399,8478.87,8978.199,14832.246,16078.212,10699.25,10894.213,-87392.63,10955.646,12451.691,11418.11,10488.0
M1261,1977-08-31,11147.292,12475.529,12220.039,12190.279,11290.162,11559.366,11599.454,8328.476,9403.995,15182.705,16637.764,11149.745,10893.963,-88695.68,11236.205,12340.699,11552.932,10672.0
M1261,1977-09-30,11174.018,12809.044,12135.51,12121.888,11457.995,11643.817,11744.984,8067.6475,8787.728,15161.942,15922.928,11549.562,10894.039,-91228.38,11243.662,12222.652,11752.633,10450.0
M1261,1977-10-31,10624.132,12897.954,11958.658,11704.793,11295.48,11891.435,11751.863,8360.532,8932.051,15500.682,16824.898,11041.161,10893.959,-86684.055,11263.657,12169.56,11669.639,10326.0
M1262,1976-10-31,11660.599,12077.416,12148.605,12155.449,11983.694,12092.603,12105.575,11710.045,11838.599,12350.923,12449.151,12024.926,12061.639,-53411.703,11933.026,12838.827,11940.356,12384.5
M1262,1976-11-30,11714.725,12326.614,12287.542,12241.426,11868.141,12210.58,12196.99,11690.832,11867.04,12584.647,12628.417,12075.874,12063.549,-38493.168,12262.781,13113.138,12064.2,12882.0
M1262,1976-12-31,11719.594,12360.193,12375.526,12324.563,11863.542,12340.806,12325.2,11660.837,11887.224,12885.105,13064.355,12314.599,12063.388,-60656.926,12468.691,13438.322,12215.031,12980.5
M1262,1977-01-31,11752.771,12558.392,12398.003,12539.112,11834.364,12414.327,12394.664,11644.09,11887.46,13041.028,13202.914,12299.689,12063.248,-44021.004,12577.91,13645.568,12289.763,13024.5
M1262,1977-02-28,11782.069,12642.838,12552.746,12627.139,11733.634,12485.862,12483.211,11740.142,11880.725,13045.3955,13262.037,12367.825,12063.815,-44721.55,12520.013,13843.23,12382.449,13406.5
M1262,1977-03-31,11848.861,12782.996,12621.449,12649.266,11699.021,12566.537,12561.23,11720.98,11939.66,13208.829,13459.416,12428.133,12064.099,-48677.4,12537.837,13976.732,12472.102,13657.5
M1262,1977-04-30,11959.168,12899.677,12716.75,12646.043,11700.124,12625.492,12627.0205,11786.281,11873.156,13351.493,13537.177,12333.15,12064.209,-49162.613,12745.598,14024.69,12430.926,13948.5
M1262,1977-05-31,11902.497,13063.453,12759.832,12754.762,11589.134,12641.747,12665.004,11739.099,11893.23,13408.333,13587.585,12354.71,12063.572,-52213.164,12808.933,13838.371,12589.029,14741.5
M1262,1977-06-30,11945.722,13207.954,12780.477,12803.9,11790.802,12626.689,12641.3955,11479.761,11852.119,13452.345,13640.7,12420.933,12062.512,-52058.37,12950.514,14077.803,12572.021,14715.0
M1262,1977-07-31,12017.353,13221.113,12887.699,12875.014,11780.499,12614.248,12598.453,11525.004,11666.671,13584.224,13772.164,12447.714,12064.342,-52022.156,13133.203,14089.715,12574.692,14742.5
M1262,1977-08-31,12095.153,13403.824,12977.973,13039.63,11874.362,12614.3545,12601.07,11412.468,11565.892,13625.872,13884.459,12636.342,12063.84,-57330.01,13376.479,14103.286,12803.41,15037.5
M1262,1977-09-30,12179.356,13496.489,13277.887,13134.179,12203.388,12645.7,12573.4375,11399.184,11611.655,13693.917,13893.331,12687.012,12064.437,-57390.074,13311.061,14005.775,13031.402,15186.5
M1263,1976-10-31,10336.23,10296.094,10651.619,10483.078,10517.421,10314.297,10294.261,9259.547,9657.174,10891.086,11382.835,10621.128,10585.286,-50513.027,10611.661,10858.033,10552.076,10778.0
M1263,1976-11-30,10385.436,10459.36,10617.835,10484.564,10461.012,10505.185,10501.971,9357.323,9670.344,11090.097,11301.28,10631.099,10600.982,-47113.406,10634.028,11019.951,10548.826,10850.0
M1263,1976-12-31,10451.126,10494.664,10636.144,10521.182,10489.194,10656.702,10590.128,9182.447,9739.171,11283.376,11537.099,10763.713,10599.765,-47404.02,10791.709,11174.221,10577.82,11186.0
M1263,1977-01-31,10316.794,10483.443,10557.145,10522.078,10379.2705,10667.319,10507.904,9357.754,9921.892,11489.707,11672.704,10700.918,10582.555,-44674.2,10817.203,11376.537,10552.027,10714.0
M1263,1977-02-28,10294.899,10283.703,10601.6455,10547.213,10295.563,10434.812,10680.893,9488.751,9826.836,11697.9,11834.045,10606.826,10569.84,-46482.01,10534.7,11343.044,10491.197,10422.0
M1263,1977-03-31,10430.151,10394.455,10619.122,10589.469,10382.263,10823.169,10640.737,9434.4,9690.435,12181.424,12518.469,10645.177,10587.778,-46799.957,10309.112,11404.636,10422.503,10798.0
M1263,1977-04-30,10562.236,10430.063,10619.398,10586.4795,10465.388,10750.645,10653.857,9274.556,9672.897,12118.255,12565.914,10701.205,10585.335,-47230.37,10261.342,11462.345,10353.977,11106.0
M1263,1977-05-31,10550.794,10474.104,10606.23,10589.638,10344.125,10731.371,10632.59,9253.812,9649.381,12137.485,12478.981,10767.248,10589.666,-50405.816,10161.047,11358.238,10311.017,11362.0
M1263,1977-06-30,10563.925,10562.023,10523.695,10560.85,10592.138,10856.027,10705.007,9450.089,9728.564,12303.416,12787.076,10743.388,10606.984,-49062.1,10255.765,11294.619,10213.704,11766.0
M1263,1977-07-31,10432.431,10428.471,10539.488,10514.846,10338.518,10804.073,10657.225,9155.846,9531.842,12379.791,12797.259,10457.141,10592.477,-50262.48,10168.007,11160.016,10085.215,10892.0
M1263,1977-08-31,10306.668,10243.671,10494.377,10548.976,10241.611,10953.031,10685.566,9094.754,9556.756,12517.414,12841.652,10444.804,10547.544,-52789.633,10273.382,10967.346,10035.348,10698.0
M1263,1977-09-30,10464.553,10562.057,10742.293,10756.326,10651.488,11021.399,10794.678,9317.784,9749.761,12927.545,13304.212,10707.958,10601.392,-50253.777,10271.62,10762.606,9967.561,11328.0
M1264,1976-10-31,4113.7964,5403.8345,4690.8945,4329.879,5171.5796,5507.7803,5622.135,3104.3838,4150.903,7142.815,7551.964,4534.9526,5502.533,-102536.91,4868.425,4831.0103,4320.5444,6925.0
