unique_id,ds,AutoKAN,AutoMLP,AutoGRU,AutoLSTM,AutoDLinear,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoNHITS,AutoDeepNPTS,AutoAutoformer,AutoInformer,AutoTCN,AutoDilatedRNN,y
q149,2023-04-01,13228.684,14479.907,14963.984,17475.742,12527.647,23518.58,22587.982,15205.193,15733.947,32599.836,36786.832,14574.345,15958.681,,17285.691,14666.526,12883.994,9234.0
q149,2023-07-01,20449.312,19256.32,19802.086,19311.727,18842.635,30568.934,29608.445,18975.537,21196.42,40655.01,43979.215,19734.438,20201.86,,19534.22,17346.066,18959.664,17587.0
q149,2023-10-01,21125.225,19981.617,19470.86,20248.488,20213.8,32646.885,31040.035,22146.084,24252.402,42843.74,48371.688,19714.96,20706.867,,19880.463,21092.594,18538.16,17399.0
q15,2022-01-01,25367.447,26642.434,23394.71,23926.277,23600.602,24697.107,24661.744,22045.496,22833.943,26486.18,27537.953,27961.584,23450.902,,28286.969,22536.729,24302.115,24836.45
q15,2022-04-01,24874.342,22053.531,19831.137,20913.998,21129.012,23568.52,23696.875,20932.69,21356.959,25684.564,26038.305,21384.193,22905.74,,25284.607,19899.518,21014.34,24737.5
q15,2022-07-01,25441.086,26986.43,24514.857,24584.992,24510.639,25172.262,25546.137,21348.121,22247.494,27378.646,27815.662,27093.223,24106.86,,29525.281,24632.25,23969.086,24136.38
q15,2022-10-01,28675.977,29352.945,27036.15,27296.123,27256.654,26629.2,26929.906,22317.262,23562.371,29663.36,30025.379,29641.762,25608.219,,30596.984,28031.84,26487.012,27102.91
q15,2023-01-01,27536.959,31459.512,24422.436,24578.664,25101.822,25277.75,25123.258,21861.75,22267.254,27725.838,29007.154,31301.6,23626.322,,31745.586,23329.07,24942.521,26280.96
q15,2023-04-01,26431.793,25940.354,20218.559,21246.521,21457.707,23521.338,23865.0,18055.215,19887.266,26754.379,28060.85,23752.865,23219.73,,27915.418,20374.69,21319.521,25767.66
q15,2023-07-01,27303.102,31763.271,25073.773,25112.451,25340.61,26184.832,26154.893,21024.754,22890.096,29909.95,30663.37,29730.457,24081.844,,29418.805,24904.807,24396.008,26012.2
q15,2023-10-01,30840.41,35706.234,27557.695,28081.822,27903.973,27754.334,27674.174,22568.615,23881.355,32158.758,33140.35,32627.338,25424.156,,30725.902,28701.121,27185.453,28318.7
q150,2022-01-01,3397.6746,2897.2908,3069.8677,2937.482,3103.5088,3264.1375,3293.7168,1861.6647,2418.9216,4021.5786,4381.949,2538.298,3342.4072,,2846.9849,2605.7039,3119.9395,2448.0
q150,2022-04-01,3038.2944,2853.2412,2743.3699,2764.3203,2539.0945,2882.306,2900.0447,1404.318,2063.804,3719.155,3893.0337,2703.3052,2918.6692,,3086.3347,2896.5605,2588.8665,1878.0
q150,2022-07-01,4627.923,4405.9644,4305.612,4119.2837,4606.989,4817.421,4790.6123,3448.6963,3622.4792,6036.7354,6437.114,4056.0627,4132.274,,4064.1519,4026.2974,4029.7517,4911.0
q150,2022-10-01,2609.4795,2095.9392,1944.436,2147.6692,1977.9951,2512.2554,2473.6843,1779.848,1930.6173,3152.1406,3374.4963,2046.2191,1881.9487,,2322.7935,2132.9807,1715.0713,1810.0
q150,2023-01-01,3578.097,3144.2139,3221.0566,3120.931,3055.0322,3982.4973,3890.7656,2424.8718,2939.0457,5288.822,5868.115,2926.225,3296.783,,2425.8804,2592.292,3315.5098,2505.0
q150,2023-04-01,3363.9805,2935.0266,2856.524,2905.4075,2863.8643,3602.081,3567.828,2248.9941,2568.4856,4657.7,4922.9424,2938.2754,3034.7305,,2672.675,2944.493,2739.9617,2339.0
q150,2023-07-01,5119.6855,4825.871,4440.4927,4266.8975,5081.823,5663.0225,5235.1357,3918.039,4139.408,7626.6997,8097.974,4525.81,4177.8145,,3743.561,4083.097,4137.124,4873.0
q150,2023-10-01,2624.4805,1991.4651,1967.888,2252.935,2066.6367,2960.3896,2878.5403,1689.4873,2091.207,3969.3386,4281.1895,2394.474,2258.226,,2175.3071,2133.7334,1813.7938,2148.0
q151,2022-01-01,15430.409,10337.387,11897.074,10440.195,14540.651,12874.856,12696.433,7642.1724,9454.305,16397.83,18732.4,11224.623,12606.616,,11346.263,13430.836,12579.566,9249.0
q151,2022-04-01,17972.082,15246.157,17153.969,14249.852,16913.629,16225.163,16201.439,11855.631,12882.608,19535.209,21052.82,17559.602,18444.377,,16448.158,15988.635,15810.812,8885.0
q151,2022-07-01,17305.14,14606.947,15358.612,14029.835,16896.451,16653.8,16878.201,8454.361,12644.247,20921.98,21858.977,15190.495,14151.127,,13931.485,15463.45,15334.997,11806.0
q151,2022-10-01,11534.531,9620.318,8884.912,9802.454,7770.6816,12330.532,12551.279,7068.9746,9018.901,15307.346,16167.455,8121.636,8673.537,,9196.212,9822.122,8410.523,7205.0
q151,2023-01-01,16685.273,11578.322,13096.916,11318.92,13950.852,17940.766,18041.363,11324.542,12523.861,22805.467,24200.209,12465.831,12105.961,,13049.461,13734.422,13977.378,8824.0
q151,2023-04-01,20805.43,17893.648,18169.2,15354.788,19276.2,22610.797,22422.531,17290.287,18420.89,27177.668,29040.621,19207.01,17901.02,,16964.098,16940.11,17198.348,10312.0
q151,2023-07-01,19821.51,16126.04,16112.243,14808.27,19473.734,22945.445,22178.914,16389.297,17456.895,28902.074,31760.191,16971.049,15469.985,,14778.511,16066.014,16180.979,11359.0
q151,2023-10-01,12063.076,11098.85,9087.322,10386.6875,8839.464,16056.739,15982.806,9907.953,10839.079,21841.213,23539.572,9693.551,10299.758,,11805.254,10257.871,9376.367,6598.0
q152,2022-01-01,5728.1875,4343.4326,4662.5317,4097.7383,5896.9067,4072.4287,3970.6523,2110.3774,2689.0117,5390.131,6155.4287,4808.2856,4862.9297,,4215.94,4889.566,4715.506,4816.0
q152,2022-04-01,5381.787,4521.3335,4387.7246,4030.565,3982.1848,3523.0786,3611.256,2002.0929,2635.243,4410.9316,4710.028,5207.9053,5202.0557,,4752.383,4761.582,4067.6218,2989.0
q152,2022-07-01,5956.99,5637.906,5317.2837,4800.0786,5256.6187,4804.013,4854.2886,2505.6494,3211.8916,6292.7207,6672.9727,5701.8022,4803.936,,4481.4844,5127.637,4993.8916,5160.0
q152,2022-10-01,3563.0576,2919.7212,2614.5432,3058.162,2821.8474,2901.3872,2880.276,1667.8024,1892.0238,3896.299,4309.308,3186.7043,2481.5288,,3886.8384,3089.9927,2174.9678,2288.0
q152,2023-01-01,6286.934,4799.721,5107.7656,4451.4795,5890.823,4863.5146,4996.3223,2800.6787,3117.7568,6504.5933,6940.761,5724.259,4378.816,,5120.0586,4910.882,5152.5645,5514.0
q152,2023-04-01,5870.145,5181.346,4734.4453,4354.697,4513.9727,4774.1733,4789.671,2657.5872,3088.8223,6064.682,6705.424,5682.9224,5133.926,,5640.54,5026.8555,4458.46,3136.0
q152,2023-07-01,6630.198,6394.34,5545.2285,5049.099,5840.769,6144.335,6041.9404,3903.4111,4607.6465,8126.0063,8486.585,6404.6445,5490.345,,5420.959,5120.2227,5236.0615,5591.0
q152,2023-10-01,3782.4438,3259.554,2685.234,3279.4927,2649.9006,3658.9824,3724.3618,1646.3756,2330.1748,4988.929,5490.024,3976.9517,3507.851,,4632.605,3216.0225,2424.9165,2420.0
q153,2022-01-01,22151.562,15080.486,18048.773,15858.872,20277.977,22028.299,22419.848,13145.615,16049.301,27896.746,30005.06,14989.473,16264.389,,15605.491,18156.438,19080.504,15156.0
q153,2022-04-01,21592.174,17552.074,18385.945,17418.342,16593.89,23751.816,24239.953,16741.941,17940.271,30202.34,30966.637,18158.768,20377.72,,19661.502,19207.023,18076.236,13159.0
q153,2022-07-01,21936.965,20307.543,21310.71,20082.08,19588.346,27766.814,27077.584,18448.81,21270.424,34636.266,38956.42,20506.615,18123.475,,18264.408,19242.223,19870.613,16415.0
q153,2022-10-01,16132.689,11988.324,10964.664,12099.518,11420.521,16645.666,16391.996,8493.833,11170.752,21464.72,24364.725,11642.955,9754.374,,14291.332,12051.039,9096.09,8793.0
q153,2023-01-01,25261.092,16676.79,19633.094,17213.426,20435.535,28090.682,27652.908,18873.572,20365.592,38038.656,38714.887,17539.371,14348.57,,17478.12,18592.12,20604.309,16710.0
q153,2023-04-01,23841.102,19961.883,19685.324,18803.523,18130.762,31852.797,30721.389,21062.342,23752.488,39893.676,42935.02,19341.38,19887.053,,21923.205,20014.383,19298.39,14746.0
q153,2023-07-01,25056.477,22572.135,22237.232,21143.48,21357.287,35826.23,35694.043,18657.486,26113.111,45657.062,51409.285,22729.416,19805.953,,20215.697,19287.402,20592.957,19774.0
q153,2023-10-01,17482.887,12903.856,11213.036,12923.053,10919.803,22301.764,21884.031,14679.994,15660.944,30447.127,33303.63,13585.063,13364.847,,17158.764,12336.834,9954.555,10103.0
q154,2022-01-01,20221.098,16933.336,18232.34,17856.66,18755.57,20603.0,20259.113,16164.826,16990.8,23886.645,25792.984,15812.605,18211.428,,16942.71,17343.064,18768.268,16846.0
q154,2022-04-01,17841.8,17446.52,17321.234,17477.713,16376.971,20671.502,20471.582,16321.082,17645.1,23602.248,25544.781,17709.125,18093.246,,18096.807,17875.299,16983.602,14309.0
q154,2022-07-01,20430.438,19602.572,20868.336,20232.367,19948.52,24755.496,24359.277,20541.34,21343.2,28878.832,30598.232,19396.059,19453.855,,19627.697,18939.375,19616.402,20986.0
q154,2022-10-01,16926.67,14404.413,14250.021,14159.625,14842.672,18812.828,18677.605,15053.48,15907.941,22227.268,23452.885,13868.807,13762.342,,15480.6045,15706.588,13013.734,14150.0
q154,2023-01-01,21693.664,17699.205,18938.473,18733.828,18901.955,24888.504,24338.594,19953.744,20696.87,29744.875,32834.56,17278.78,17969.082,,16629.07,17713.04,19471.525,18353.0
q154,2023-04-01,19193.018,17963.42,17886.73,18166.91,17138.408,24299.904,24054.844,18429.803,19167.035,29960.723,31530.445,18053.234,18219.93,,17856.582,18370.586,17482.443,16667.0
q154,2023-07-01,22392.33,20694.818,21525.623,20849.664,20517.875,29358.555,28689.277,21659.416,22852.055,35762.645,40133.684,20500.33,19704.738,,19432.45,18874.072,19945.965,22706.0
q154,2023-10-01,18026.777,14635.739,14485.557,14625.301,14191.852,21447.762,20777.602,16611.97,17724.06,25200.992,27424.201,14820.617,15215.652,,15056.413,15895.878,13361.26,16806.0
q155,2022-01-01,229248.08,181181.58,220435.2,206271.05,217308.33,197905.39,199464.3,136524.62,152698.84,246596.56,262094.98,171969.11,201129.11,,188739.88,201379.8,212491.53,193459.0
q155,2022-04-01,199804.83,178591.36,185219.44,186810.88,170986.64,178551.22,179109.56,113599.61,135084.69,210087.9,232964.33,184423.34,193081.22,,188505.67,188927.97,169961.4,147157.0
q155,2022-07-01,252251.88,225784.89,249095.23,234606.69,250564.53,244021.47,240781.97,178510.42,198050.06,289267.94,308472.1,217184.6,217380.56,,227270.72,221213.62,229588.69,227742.0
q155,2022-10-01,173556.75,160653.67,157941.7,165687.1,148670.62,172464.03,171309.39,127429.4,134785.25,209988.3,224363.31,146738.19,146665.42,,175894.5,172700.31,136262.72,146071.0
q155,2023-01-01,248575.89,193814.44,236677.48,221398.88,220258.08,237265.0,231868.9,168780.86,179054.95,303020.0,328328.75,190739.22,193626.81,,193889.6,201502.5,226163.06,200825.0
q155,2023-04-01,218570.44,186958.8,195966.1,199142.5,187481.47,213571.94,206452.77,160012.31,173449.17,263978.44,283289.03,190232.86,194103.98,,193717.75,194494.9,180763.56,158807.0
q155,2023-07-01,274832.34,244434.58,257597.1,245601.14,257470.78,302259.78,292155.84,217579.84,233100.78,365597.03,399533.66,232567.84,224579.6,,225350.44,222799.42,236914.17,245601.0
q155,2023-10-01,183255.11,162969.11,160997.61,175127.12,155447.47,201880.95,195968.56,137869.77,142273.16,253812.84,295672.75,158944.1,170564.03,,173578.53,176971.66,143742.62,162519.0
q156,2022-01-01,2283.8435,2225.494,2253.6814,2208.2112,2331.7454,2692.3237,2704.4233,1590.4373,1873.4132,3319.528,3499.6294,2025.7822,2049.2947,,2219.5957,2360.3367,2416.3848,2000.0
q156,2022-04-01,3393.748,2857.7166,3096.1653,3170.3032,2745.8801,3527.4812,3518.0015,2363.5906,2568.6008,4598.0117,5142.071,2777.512,2985.725,,2892.7195,3020.3286,3541.6978,3100.0
q156,2022-07-01,2276.2207,2183.337,2194.7256,2221.7131,1918.1475,2600.799,2576.7522,1157.7926,1538.1747,3580.1748,4253.655,2054.464,2110.0708,,2207.5022,2369.1714,2334.475,1300.0
q156,2022-10-01,2586.4724,2679.6365,2693.3833,2617.9421,2797.81,3047.3472,2957.2998,1558.3397,2125.4275,4135.093,4733.008,2507.661,2412.3298,,2707.774,2482.75,2571.0583,2500.0
q156,2023-01-01,2498.6963,2393.8696,2390.2668,2348.671,2347.0605,3117.1082,3079.3066,1768.4606,2216.4917,4178.3477,4422.657,2223.7312,2085.2007,,2159.8003,2510.3315,2566.2852,2200.0
q156,2023-04-01,3771.1682,2917.5217,3219.184,3322.9116,2836.3105,4166.6494,3941.3423,2359.902,2748.8987,5957.574,6343.2656,2996.1377,2851.4229,,2858.3125,2999.8533,3678.8367,2900.0
q156,2023-07-01,2504.1047,2616.2253,2346.3174,2344.537,1943.7124,3089.5293,2963.8772,1660.1921,2076.8132,4456.835,4963.8804,2256.6265,2100.4958,,2257.5354,2441.6462,2418.804,2100.0
q156,2023-10-01,2822.6309,2827.4675,2765.7852,2747.144,2709.2087,3761.138,3672.7996,2070.675,2524.7761,5245.088,5711.891,2778.1086,2447.5178,,2733.061,2586.037,2700.6646,1700.0
q157,2022-01-01,56197.67,55943.94,56794.457,56804.14,54280.875,54144.668,54180.14,41641.367,45080.188,66607.766,68182.11,54807.67,48610.2,,56905.438,55032.523,55594.62,55800.0
q157,2022-04-01,55201.867,56054.9,55835.453,56553.03,48570.242,53832.65,53197.78,41199.32,44334.84,64065.105,66428.91,55218.695,49005.168,,56017.72,54529.336,55223.785,53000.0
q157,2022-07-01,43951.457,44226.652,42382.586,43098.867,38956.293,45518.52,44145.812,33699.594,37102.953,54448.7,57251.973,44395.508,45777.17,,44929.07,45844.95,42630.734,41100.0
q157,2022-10-01,50817.195,50411.2,50333.67,48601.926,54392.96,50253.36,50734.18,38209.617,39856.375,61277.484,63471.746,50681.2,46844.844,,51638.242,49525.82,47968.906,50200.0
q157,2023-01-01,60086.492,59627.332,59002.56,59284.31,56857.887,56433.223,56488.85,36049.79,44776.594,69183.84,73721.95,58191.547,48701.227,,59853.582,55331.02,56981.08,57800.0
q157,2023-04-01,57861.797,58889.477,56958.83,58584.77,50862.043,57025.65,56104.348,37719.582,42345.13,71914.336,78373.2,58132.484,48860.484,,59434.273,54079.28,55913.82,53300.0
q157,2023-07-01,46616.375,46296.89,43089.043,43500.9,41484.664,48607.58,49633.383,31264.852,34905.12,62886.188,64007.957,46224.695,47525.133,,47951.09,46423.266,43007.023,35700.0
q157,2023-10-01,54434.977,52368.188,49322.535,48902.17,55257.766,52744.707,53420.48,32649.363,35887.227,70553.41,74771.586,53737.023,46867.945,,52926.957,49674.918,48267.844,46600.0
q158,2022-01-01,1482.9996,1471.1316,1514.5247,1511.3705,1596.3542,1699.4165,1627.4622,882.75574,1103.5488,2230.904,2544.3245,1594.2622,1596.7948,,1603.788,1703.0331,1458.7859,2200.0
q158,2022-04-01,1807.2928,1846.148,1815.0667,1809.5242,1753.7596,2043.5922,2051.9866,912.42004,1246.6161,2832.937,3089.3657,1865.6654,1768.6575,,1829.8124,1559.5245,1760.9597,2700.0
q158,2022-07-01,1381.2334,1383.3455,1309.9302,1370.9431,1245.8732,1558.8284,1488.2058,463.47363,754.16833,2331.2368,2618.6384,1457.2953,1360.7306,,1544.1034,1599.6797,1309.276,1400.0
q158,2022-10-01,2045.229,1897.0504,1948.54,1937.5227,2209.6501,2177.1482,2145.5615,736.66254,1319.9447,3183.9802,3572.8428,1918.7351,1838.3777,,2016.8151,1759.0452,1940.5605,2300.0
q158,2023-01-01,1665.9714,1578.2786,1570.8586,1573.4176,1654.8962,1823.1619,1832.0024,703.66705,1059.8737,2421.667,2527.2349,1728.1321,1626.9569,,1692.8309,1803.2513,1524.6273,2000.0
q158,2023-04-01,1954.2131,2009.4916,1862.084,1866.5133,1874.9077,2299.7134,2176.232,1296.8416,1643.8444,3294.2122,3483.6355,1997.5979,1724.1526,,1855.5186,1547.1205,1835.9906,2200.0
q158,2023-07-01,1511.7493,1499.9916,1363.268,1416.5249,1375.6931,1886.6318,1808.4014,653.00525,954.49854,2890.3562,3196.8184,1580.8524,1391.7023,,1581.683,1632.0474,1358.9265,1200.0
q158,2023-10-01,2236.6157,2056.279,1975.7285,1990.446,2243.439,2447.9514,2345.671,1153.9816,1330.1737,3667.587,4309.3735,2059.5923,1855.4996,,1967.2944,1780.4125,2014.6736,1800.0
q159,2022-01-01,5019.4453,4725.1445,4811.671,5093.789,4937.274,4617.3247,4484.38,3151.0085,3422.933,5874.277,6252.587,4691.579,4437.35,,4843.24,5023.373,4982.3994,4400.0
q159,2022-04-01,4428.073,4429.1895,4329.3022,4404.0205,4518.5386,4476.9917,4532.245,3288.1562,3551.178,5357.222,5471.8457,4586.551,3906.1245,,4782.2266,3844.6436,4511.5547,4100.0
q159,2022-07-01,2987.0972,2950.6836,2911.5132,2889.7021,3021.3213,2284.6711,2307.5625,577.49146,1188.5178,3422.352,3521.0017,3254.801,2991.5894,,3675.1924,3184.4717,2968.8262,2700.0
q159,2022-10-01,4928.5205,4504.131,4535.3765,4521.834,4782.545,4200.431,4283.871,2113.1633,2874.7407,5720.5195,6177.4233,4523.036,4258.867,,4814.933,4290.909,4634.302,3600.0
q159,2023-01-01,5527.2974,5086.682,5000.9907,5278.5728,5466.5947,4659.688,4754.957,2184.8381,2752.4133,6269.851,6776.7266,5103.933,4382.4536,,5065.9717,5240.089,5224.169,4000.0
q159,2023-04-01,4663.3047,4700.8,4495.1875,4548.8555,4763.5796,4871.896,4900.16,3307.3772,3492.3325,6126.2773,6735.5864,4971.047,3930.5452,,4841.5273,4097.7227,4641.984,3600.0
q159,2023-07-01,3616.9272,3148.0354,2976.5227,2974.227,3052.7324,2690.0894,2539.1208,1086.0164,1508.3376,4219.207,4579.9165,3475.043,3257.253,,3924.82,3385.832,3040.076,4000.0
q159,2023-10-01,5572.1855,4683.2637,4657.874,4646.9834,5012.42,4626.3213,4601.07,2961.1616,3490.233,5806.5186,6513.9346,4867.4556,4227.09,,4686.5327,4320.3447,4816.0537,3200.0
q16,2022-01-01,44691.168,46831.375,40147.703,41368.95,40950.64,43956.438,44023.92,39195.523,40036.527,47311.92,48017.22,49213.523,40959.78,,48565.17,39889.695,42311.23,43856.12
q16,2022-04-01,44479.465,39585.484,35417.07,37988.598,37382.883,43058.445,43424.43,37125.63,38828.027,47445.793,48751.65,39543.543,41357.758,,46442.99,34370.125,37945.26,43782.9
q16,2022-07-01,46518.723,48004.992,42733.273,44200.785,44050.18,44683.91,44784.58,38030.316,38961.28,50787.535,52543.43,48040.51,43923.285,,51782.895,44885.97,43381.246,46647.44
q16,2022-10-01,48595.19,50426.457,46360.5,47207.016,46531.082,43727.543,43762.25,36132.54,38431.42,50609.645,53534.367,50738.97,44641.066,,51392.49,49884.21,45191.26,48165.78
q16,2023-01-01,48071.824,55123.477,41230.043,42159.344,43215.793,42971.06,42314.883,36585.223,37138.105,51229.14,54294.797,54610.836,41361.473,,52521.89,40178.03,42650.656,48113.84
q16,2023-04-01,47090.15,45677.008,35557.28,37963.562,37810.67,42350.176,42234.312,35537.81,36635.25,49555.906,51343.49,43941.715,41884.94,,49604.133,34729.055,38045.01,46516.62
q16,2023-07-01,50343.875,55617.61,43285.48,44620.477,45815.246,43570.79,42776.734,36433.727,37045.504,49976.312,56245.92,52655.547,43924.023,,52075.938,44846.992,43519.22,48204.65
q16,2023-10-01,52619.383,60812.773,46644.812,47668.438,48234.297,42215.273,41353.96,35329.05,36415.188,49582.33,53858.824,55798.08,44531.207,,51761.465,50832.31,45411.72,49565.64
q160,2022-01-01,216241.86,205018.5,211834.38,218926.25,219396.44,209018.64,211059.34,183951.77,191502.75,229480.45,234614.3,205162.52,202979.25,,213092.9,205032.62,215648.75,202800.0
q160,2022-04-01,249082.47,238392.48,247892.42,247166.6,214239.0,240258.81,241287.78,203907.86,208147.53,271641.2,282117.12,240360.12,229306.42,,250112.38,251999.5,247025.27,232100.0
q160,2022-07-01,236550.31,232104.12,239171.97,238390.98,208497.16,232696.53,234863.97,182288.97,195978.23,264845.6,270936.75,236293.89,222952.48,,232751.72,233438.9,235222.69,220200.0
q160,2022-10-01,191326.67,183811.03,186254.1,191057.0,218004.95,191747.8,194864.31,151637.53,158332.92,221633.8,229155.58,187506.34,182120.03,,192185.98,193103.47,182986.98,181200.0
q160,2023-01-01,230754.0,211996.6,218594.12,226903.5,223619.67,222297.8,219121.28,169450.38,181477.39,260572.6,287426.97,212014.0,203339.64,,212172.88,203751.84,221180.92,210900.0
q160,2023-04-01,261136.28,246821.62,254941.83,255585.27,223768.92,264629.62,259977.1,187083.22,209141.16,325220.12,351061.0,247507.11,230332.38,,245258.23,251916.02,250732.39,252400.0
q160,2023-07-01,246677.72,244847.77,244692.17,243144.19,220926.34,249054.95,245445.33,178948.3,203135.73,299570.8,316265.6,245996.38,223465.81,,236635.73,233639.03,238277.66,229500.0
q160,2023-10-01,196905.55,190762.44,186544.22,193780.56,209834.44,204942.23,205517.5,145480.55,163235.34,253035.08,265343.88,195477.52,191012.39,,199455.6,195220.25,185211.83,190500.0
q161,2022-01-01,5921.3984,5907.0444,5772.1455,5689.285,6149.887,6294.3447,6260.8145,4429.2715,4918.634,7632.6953,8037.8125,6044.7593,6363.8955,,6502.6885,5531.7505,5878.9043,4300.0
q161,2022-04-01,6850.286,6660.964,6761.418,6867.3853,6154.316,7060.385,7025.857,4790.063,5190.0913,8922.898,9119.051,6848.5107,6721.317,,7038.277,6678.936,6735.6626,5800.0
q161,2022-07-01,6486.414,5731.996,5975.45,6086.409,5567.901,6981.6694,6955.244,5199.1694,5642.91,8206.142,9211.58,5997.752,5773.15,,5832.448,5990.415,6252.228,4600.0
q161,2022-10-01,6208.441,5328.9463,5407.3735,5385.634,5687.349,6436.15,6509.1787,4517.0845,5208.9404,7423.212,8109.423,5413.637,5239.3496,,5644.986,5696.0117,5871.898,5200.0
q161,2023-01-01,6301.541,6133.8193,6159.3457,6071.807,6431.499,6946.8496,6808.251,3826.526,5243.5654,8688.343,9614.291,6660.286,6259.9795,,6516.115,6073.747,6240.3833,6300.0
q161,2023-04-01,7410.889,7221.7417,7115.376,7191.8394,6510.972,8023.304,7682.0674,5940.2085,6271.0615,9831.534,10785.674,7394.782,6722.657,,6983.172,7120.4834,7142.442,6600.0
q161,2023-07-01,7086.551,6036.3203,6337.654,6414.991,6403.2505,7314.251,7134.342,5326.3936,5650.445,9064.16,9814.586,6506.1675,6057.3047,,6213.7397,6357.2896,6479.0137,6000.0
q161,2023-10-01,6779.4883,5637.579,5685.6704,5693.5146,5739.4307,7135.7207,7019.6333,5169.454,5580.6396,8586.348,9033.983,5978.6714,5417.9272,,6087.774,5978.7344,6195.506,5600.0
q162,2022-01-01,10663.771,10609.399,11022.276,10981.8,10879.942,10342.064,10415.794,8621.533,9164.19,11712.335,12466.457,10861.925,10435.219,,10979.085,10753.779,10867.821,11600.0
q162,2022-04-01,10051.706,9954.246,9453.953,9358.193,9394.039,10196.2,10082.398,8647.51,9062.882,11846.239,12389.042,9836.8125,9462.192,,9372.926,9300.6875,9376.519,10600.0
q162,2022-07-01,9454.169,9439.754,9095.717,9011.744,9241.496,10213.388,10350.584,8511.686,8996.699,11353.396,11586.417,9365.507,9797.282,,9224.702,9130.306,9070.718,9100.0
q162,2022-10-01,10601.991,10620.398,10442.167,10520.015,11445.406,10751.248,10890.863,9091.768,9542.13,12134.689,12628.485,10942.585,10596.703,,10892.975,10465.175,10575.583,11900.0
q162,2023-01-01,10916.609,11171.254,11092.388,11113.406,11487.707,11218.776,11188.307,9226.377,9626.726,12844.724,13693.062,11193.597,10441.299,,11094.059,10929.215,10996.221,12600.0
q162,2023-04-01,10305.769,10700.4795,9505.107,9418.455,9737.139,10843.532,10782.902,8539.947,9223.855,12644.054,13392.864,10089.078,9820.52,,9682.541,9308.174,9440.271,12000.0
q162,2023-07-01,9626.957,10012.386,9103.984,9048.848,9559.167,10590.772,10564.11,8210.079,8996.192,12303.949,13038.088,9541.035,10279.538,,9473.621,9154.1,9125.136,9800.0
q162,2023-10-01,10815.165,11367.465,10478.718,10604.485,11786.766,11219.535,11090.711,8095.2285,9131.105,13566.545,14235.665,11236.1875,10597.407,,11374.79,10526.191,10676.707,12800.0
q163,2022-01-01,2900.9832,2839.0225,2836.572,2847.4312,3103.5674,3034.0269,3074.711,2172.7766,2293.4714,3686.469,3910.8103,2922.7595,2526.6345,,3112.7002,2969.824,2902.0112,4600.0
q163,2022-04-01,4121.987,4253.1123,4250.629,4066.9226,3687.7852,4070.6262,4005.2402,2702.106,2903.099,4957.31,5288.492,4352.105,3876.6687,,4302.146,3769.8523,4148.3975,4700.0
q163,2022-07-01,2435.312,2273.6167,2346.4175,2345.7522,1988.1343,2428.6655,2434.254,1422.489,1770.056,3098.3086,3169.0723,2450.5789,2242.5217,,2387.415,2572.0864,2412.001,3600.0
q163,2022-10-01,3004.5225,2774.8037,2890.753,2842.6807,3514.4233,3613.9192,3477.4038,2457.0364,2719.1396,4450.278,5123.0005,2879.6711,2672.958,,3030.0576,2725.9644,2882.9463,5100.0
q163,2023-01-01,3085.2756,3067.2893,2907.477,2960.2212,3292.0718,3671.0486,3699.8955,2396.4778,2639.93,4657.798,4861.6353,3250.0476,2534.1885,,3311.648,3096.4136,3021.586,4700.0
q163,2023-04-01,4349.3613,4478.1772,4421.293,4229.3965,3889.8525,4642.94,4581.253,3185.0093,3401.6577,5807.7134,6509.689,4680.8306,3870.3682,,4488.1914,3816.5708,4247.907,6800.0
q163,2023-07-01,2668.8198,2582.9148,2403.0088,2400.6987,2258.2185,2743.52,2600.2925,1631.3597,1849.3442,3703.4849,4044.481,2566.4,2258.0403,,2421.1968,2662.964,2465.255,3800.0
q163,2023-10-01,3246.7507,3135.645,2877.8218,2901.378,3426.234,3959.048,3804.0068,2454.4646,2671.7004,5154.0044,5591.725,3159.2312,2677.0159,,2792.3787,2772.2988,2951.7983,4600.0
q164,2022-01-01,1990.289,2052.771,1848.5016,1929.3713,1996.2283,1582.4794,1524.4221,619.38477,961.5377,2063.8816,2191.1274,2082.7952,1928.6925,,2287.949,2062.0608,1905.7632,1500.0
q164,2022-04-01,2563.7861,2458.4385,2510.7314,2406.8726,2270.2795,2181.1196,2167.6577,860.51025,1427.3456,3107.7205,3320.2947,2644.2817,2403.0278,,2625.3008,2272.1196,2591.6409,3400.0
q164,2022-07-01,1139.4436,1002.6591,994.58246,1049.5553,887.4293,1071.8756,1033.1921,407.01468,570.56836,1552.3453,1752.8993,1046.712,1033.6638,,1218.4329,1315.3081,1050.1926,1400.0
q164,2022-10-01,1896.9911,1728.984,1823.3188,1781.5774,2152.8228,1771.6968,1773.2677,993.66144,1114.4557,2423.4604,2674.0232,2009.5688,1840.1783,,2015.0021,1563.6162,1830.6537,2800.0
q164,2023-01-01,2241.3345,2139.9517,1947.9539,2001.2012,2107.6265,1674.2593,1683.5447,738.3785,1064.525,2390.7976,2617.2407,2461.4604,1891.432,,2327.7969,2145.329,2022.4707,3100.0
q164,2023-04-01,2696.0005,2738.875,2622.4453,2505.1926,2414.3408,2295.9607,2198.2732,925.33026,1333.6642,3292.5913,3580.7458,3039.724,2251.993,,2656.2324,2304.1719,2677.7998,2900.0
