unique_id,ds,RWD,SeasonalNaive,AutoETS,AutoARIMA,AutoTheta,SESOpt,CrostonOptimized,WindowAverage,y
ID30,1994-03-31,381.69843,359.0,385.38867,369.525,419.8117,369.525,357.59668,372.5,344.0
ID31,1984-06-30,418.6712,328.54,350.0346,289.61197,419.617,412.81757,389.1824,348.63,351.89
ID31,1984-09-30,423.6024,301.13,399.456,274.11282,426.06018,412.81757,389.1824,348.63,452.03
ID32,1984-12-31,86009.41,101827.0,106905.14,69250.97,107499.695,104724.2,104724.2,97838.75,109062.0
ID32,1985-03-31,86186.81,108454.0,106905.14,66918.79,107668.33,104724.2,104724.2,97838.75,159561.0
ID33,1986-03-31,920.63336,979.0,916.9151,918.0,918.35547,923.3976,918.35565,939.5,889.0
ID33,1986-06-30,923.26666,934.0,919.41486,918.0,919.5948,923.3976,918.35565,939.5,870.0
ID34,1986-03-31,331.86667,1095.0,359.0375,346.43875,345.54437,362.74048,885.146,705.5,523.0
ID34,1986-06-30,304.73334,634.0,359.0375,334.31702,328.52023,362.74048,885.146,705.5,310.0
ID35,1922-09-30,21059.057,19693.0,20826.422,21152.625,21300.959,20464.12,19417.781,19827.25,21589.0
ID35,1922-12-31,21267.113,19846.0,20434.621,21235.258,21596.043,20464.12,19417.781,19827.25,21843.0
ID36,1921-09-30,291.17648,243.0,243.00604,243.29922,247.7175,242.28151,242.28151,239.0,246.0
ID36,1921-12-31,293.35294,189.0,244.2223,249.05736,241.10477,242.28151,242.28151,239.0,235.0
ID37,1986-06-30,13122.903,20670.0,19389.383,20721.611,18426.04,17967.707,18379.764,22695.75,16684.0
ID37,1986-09-30,13460.807,27839.0,17359.244,24723.559,18728.814,17967.707,18379.764,22695.75,13260.0
ID38,1986-06-30,7975.9033,7190.0,9294.563,7766.0,8813.85,8220.316,8910.149,7996.5,8531.0
ID38,1986-09-30,8185.8066,7912.0,9732.109,7766.0,9010.002,8220.316,8910.149,7996.5,10736.0
ID39,1986-06-30,173393.16,193766.0,169970.61,144956.38,172420.47,170230.47,166685.47,192059.75,153842.0
ID39,1986-09-30,176818.33,208411.0,169970.61,170017.66,174588.56,170230.47,166685.47,192059.75,165671.0
ID4,1986-03-31,638887.75,499190.0,634520.8,634526.0,637125.44,634000.5,605130.5,563647.0,711326.0
ID4,1986-06-30,643249.44,538455.0,634520.8,634526.0,640219.1,634000.5,605130.5,563647.0,654071.0
ID40,1986-06-30,15049.258,10193.0,14994.242,14559.917,14974.732,13242.472,12588.986,10960.75,29028.0
ID40,1986-09-30,15103.517,11243.0,14994.242,14137.457,15029.361,13242.472,12588.986,10960.75,16464.0
ID41,1912-09-30,13692.775,30917.0,13980.438,11163.113,16483.447,17303.41,17472.201,22530.0,13506.0
ID41,1912-12-31,12967.551,27472.0,12912.743,8643.022,16473.244,17303.41,17472.201,22530.0,10687.0
ID42,1989-06-30,2167.4717,1763.0,1889.9097,1800.2933,1896.2863,2083.0374,2083.0374,2075.0,1787.0
ID42,1989-09-30,2180.9434,2164.0,2195.4258,2159.2563,2207.8618,2083.0374,2083.0374,2075.0,2259.0
ID43,1989-06-30,132.69812,106.0,115.36967,119.83568,115.59987,128.80345,123.37708,124.25,120.0
ID43,1989-09-30,134.39622,128.0,135.65414,139.5261,135.98317,128.80345,123.37708,124.25,137.0
ID44,1979-06-30,77.36364,71.0,71.72082,78.498886,73.28507,73.184494,74.19001,71.75,66.0
ID44,1979-09-30,78.72727,75.0,83.32794,83.827354,86.62734,73.184494,74.19001,71.75,77.0
ID45,1979-06-30,1.810303,1.69,1.779998,1.7848774,1.821732,1.779794,1.7138156,1.7325001,1.79
ID45,1979-09-30,1.840606,1.7,1.779998,1.7838703,1.8708459,1.779794,1.7138156,1.7325001,1.78
ID46,1989-06-30,101.92453,88.0,96.4798,85.25138,96.19952,98.57059,98.601395,96.5,85.0
ID46,1989-09-30,102.84906,105.0,101.46161,102.59018,101.04067,98.57059,98.601395,96.5,94.0
ID47,1972-06-30,110.965515,85.0,84.98162,85.56252,85.159836,104.42054,104.42054,103.75,88.0
ID47,1972-09-30,111.93104,110.0,109.27727,110.50639,110.22878,104.42054,104.42054,103.75,113.0
ID48,1972-06-30,119.413795,105.0,105.963,108.10773,104.63621,108.94685,108.35313,108.25,111.0
ID48,1972-09-30,120.82758,108.0,114.55703,109.37971,114.58503,108.94685,108.35313,108.25,117.0
ID49,1972-06-30,19.872414,13.8,14.865367,14.905269,14.995002,18.701279,18.701279,18.2,14.7
ID49,1972-09-30,20.044828,19.3,20.033453,19.972355,20.291786,18.701279,18.701279,18.2,22.1
ID5,1986-06-30,524.2674,385.89,522.3404,522.35,523.54175,521.3881,478.23328,435.715,640.4
ID5,1986-09-30,526.1848,408.27,522.3404,522.35,525.6738,521.3881,478.23328,435.715,564.31
ID50,1972-06-30,187.32433,180.0,183.49446,185.0,186.7597,184.74438,177.07451,182.0,190.0
ID50,1972-09-30,189.64865,180.0,174.42455,185.0,188.83519,184.74438,177.07451,182.0,197.0
ID51,1977-06-30,32.757576,26.0,31.710367,36.0,30.852297,30.810785,27.258911,28.75,28.0
ID51,1977-09-30,33.515152,30.0,35.661823,40.0,31.44755,30.810785,27.258911,28.75,26.0
ID52,1977-06-30,37.696968,30.0,38.10152,40.04356,34.388004,34.41002,31.099384,32.5,39.0
ID52,1977-09-30,38.39394,33.0,40.70291,44.9226,34.87128,34.41002,31.099384,32.5,45.0
ID53,1977-06-30,76.242424,63.0,71.40292,74.0,71.66841,70.6324,66.38775,69.0,74.0
ID53,1977-09-30,77.48485,77.0,81.71796,88.0,72.74357,70.6324,66.38775,69.0,88.0
ID54,1977-06-30,109.48485,97.0,107.30761,112.6323,108.537834,101.28959,99.50792,103.25,112.0
ID54,1977-09-30,110.969696,114.0,117.72179,129.7675,125.45601,101.28959,99.50792,103.25,128.0
ID55,1986-06-30,931.7368,806.0,885.0664,901.09436,869.9923,920.7,868.7205,877.5,536.0
ID55,1986-09-30,942.4737,892.0,884.257,927.67456,879.985,920.7,868.7205,877.5,769.0
ID56,1991-12-31,95.04444,107.7,106.64286,104.31452,106.39603,97.20622,98.56709,98.0,104.3
ID56,1992-03-31,95.58889,94.3,94.41416,92.22184,94.0889,97.20622,98.56709,98.0,98.9
ID57,1986-06-30,3549.2131,3402.43,3570.399,3531.72,3542.9082,3529.0178,3590.7278,3310.9573,4276.56
ID57,1986-09-30,3566.7065,3046.03,3397.1567,3531.72,3556.6597,3529.0178,3590.7278,3310.9573,4167.73
ID58,1985-12-31,776.7915,928.46,977.3114,950.34576,971.3338,851.0775,850.97675,887.985,895.13
ID58,1986-03-31,782.2529,933.22,974.30475,945.79504,965.57733,851.0775,850.97675,887.985,845.13
ID59,1987-09-30,139305.83,146115.0,134388.47,138651.0,137581.64,136044.64,137088.94,134554.0,149512.0
ID59,1987-12-31,139960.64,134412.0,134388.47,138651.0,138132.95,136044.64,137088.94,134554.0,140471.0
ID6,1980-06-30,33.43,14.1,25.835892,10.600002,34.670868,28.254213,28.254213,25.749998,18.2
ID6,1980-09-30,35.260002,18.0,25.835892,14.500002,35.80492,28.254213,28.254213,25.749998,23.3
ID60,1989-06-30,146.48979,138.0,145.31361,148.31873,145.72403,143.93001,138.96828,139.0,161.0
ID60,1989-09-30,148.9796,137.0,146.62779,150.98322,149.08975,143.93001,138.96828,139.0,191.0
ID61,1989-06-30,119.081635,115.0,118.96859,118.66596,118.418945,117.979996,114.933464,116.25,117.0
ID61,1989-09-30,120.16327,116.0,120.02549,119.11914,119.64032,117.979996,114.933464,116.25,112.0
ID62,1989-06-30,89.63265,104.0,91.1446,64.67369,91.233,91.14835,97.933235,97.75,91.0
ID62,1989-09-30,89.265305,102.0,91.1446,43.10185,91.227135,91.14835,97.933235,97.75,97.0
ID63,1987-06-30,18.365852,17.8,18.237135,18.10002,18.304407,18.240211,17.900644,17.925,17.7
ID63,1987-09-30,18.431707,17.4,18.237135,18.278465,18.289495,18.240211,17.900644,17.925,17.5
ID64,1988-06-30,126.31111,121.0,127.37606,125.0,127.14836,124.895645,121.901306,123.25,125.0
ID64,1988-09-30,127.62222,122.0,129.01566,125.0,128.31383,124.895645,121.901306,123.25,118.0
ID65,1979-06-30,171.86665,164.0,172.67323,171.09999,172.11958,169.88676,165.72081,167.2,170.8
ID65,1979-09-30,173.83333,166.3,174.79745,173.4,174.10654,169.88676,165.72081,167.2,164.2
ID66,1979-06-30,83.6,79.7,82.59994,82.99999,83.31714,82.59385,80.485596,81.2,83.1
ID66,1979-09-30,84.6,80.5,82.59994,83.799995,84.03662,82.59385,80.485596,81.2,78.1
ID67,1979-06-30,158.48889,146.5,161.16644,156.49753,158.4863,154.77586,147.89384,151.175,164.3
ID67,1979-09-30,162.17778,151.0,165.12883,157.6982,162.15962,154.77586,147.89384,151.175,168.4
ID68,1980-06-30,25.535,34.4,30.480524,25.688173,26.473597,26.944498,29.436697,29.875,30.11
ID68,1980-09-30,25.26,29.52,30.480524,25.566921,26.424623,26.944498,29.436697,29.875,26.56
ID69,1980-06-30,59.778,85.81,59.052425,59.05,59.292645,59.292645,72.8656,77.97749,55.32
ID69,1980-09-30,60.506,83.74,59.052425,59.05,59.292645,59.292645,72.8656,77.97749,51.81
ID7,1989-06-30,151.38489,158.23,122.99067,129.8873,123.661995,147.2881,151.4382,145.7375,125.96
ID7,1989-09-30,153.90979,137.41,158.05176,118.40592,157.00284,147.2881,151.4382,145.7375,160.31
ID70,1980-06-30,100.9,91.2,101.228264,101.3,100.94392,101.10128,98.13458,95.524994,108.6
ID70,1980-09-30,100.5,90.9,101.228264,101.3,100.68393,101.10128,98.13458,95.524994,102.5
ID71,1987-12-31,165.73914,158.0,165.39645,164.0,166.26764,163.98979,159.44476,161.5,166.0
ID71,1988-03-31,167.47826,161.0,167.06386,164.0,167.24324,163.98979,159.44476,161.5,169.0
ID72,1978-06-30,124.028564,111.58,121.44962,124.51615,124.0034,121.412155,114.8819,116.2525,123.74
ID72,1978-09-30,126.60714,114.28,121.44962,127.02318,126.56874,121.412155,114.8819,116.2525,125.04
ID73,1978-06-30,123.971436,111.8,121.299706,123.64409,124.02132,121.26967,114.97164,116.600006,123.1
ID73,1978-09-30,126.64286,115.0,121.299706,125.47567,126.745445,121.26967,114.97164,116.600006,124.4
ID74,1978-06-30,128.57143,110.9,125.39948,129.63953,128.42226,125.34748,116.614494,117.87499,130.1
ID74,1978-09-30,131.74286,115.0,125.39948,133.096,131.4663,125.34748,116.614494,117.87499,131.9
ID75,1978-06-30,126.814285,113.2,123.99961,127.12164,126.81524,123.96062,116.82885,118.4,125.9
ID75,1978-09-30,129.62857,116.3,123.99961,129.62027,129.64131,123.96062,116.82885,118.4,127.3
ID76,1978-06-30,1179.8857,1122.3,1161.2991,1168.0393,1172.0366,1161.1979,1127.8661,1141.125,1155.2
ID76,1978-09-30,1198.4716,1129.6,1161.2991,1172.5812,1182.5853,1161.1979,1127.8661,1141.125,1180.8
ID77,1986-06-30,11113.263,10368.0,11089.232,11059.153,11117.666,11014.696,10701.434,10731.0,11176.0
ID77,1986-09-30,11210.526,10652.0,11162.471,11073.701,11195.19,11014.696,10701.434,10731.0,11324.0
ID78,1986-06-30,11784.702,11628.0,11763.837,11761.649,11802.353,11685.806,11509.878,11675.0,11696.0
ID78,1986-09-30,11881.403,11920.0,11849.121,11845.656,11916.969,11685.806,11509.878,11675.0,12040.0
ID79,1986-06-30,79525.41,73528.0,80190.73,79277.5,79470.77,78613.71,74909.95,76334.0,80256.0
ID79,1986-09-30,80426.805,75568.0,81756.63,79701.17,80178.734,78613.71,74909.95,76334.0,82500.0
ID8,1986-03-31,3184.0938,3923.0,2991.5413,3912.4229,3120.2166,3096.8733,3096.8733,3297.75,3831.0
ID8,1986-06-30,3169.1875,1787.0,2157.9465,1730.9203,3130.8027,3096.8733,3096.8733,3297.75,2715.0
ID80,1986-06-30,26018.37,24036.0,26213.072,26152.785,26004.703,25696.16,24371.506,24799.75,26199.0
ID80,1986-09-30,26333.736,24435.0,26767.832,26451.172,26309.7,25696.16,24371.506,24799.75,26860.0
ID81,1986-06-30,8184.7544,7639.0,8222.048,8098.7617,8213.386,8088.7036,7825.1094,7996.25,8049.0
ID81,1986-09-30,8280.509,8199.0,8345.047,8101.8354,8322.315,8088.7036,7825.1094,7996.25,8641.0
ID82,1986-06-30,59755.387,52165.0,60697.348,61011.656,59644.5,58834.656,53868.855,55495.0,60869.0
ID82,1986-09-30,60644.773,55212.0,62734.586,62483.0,60508.562,58834.656,53868.855,55495.0,64887.0
ID83,1986-06-30,14083.421,11766.0,14192.244,14218.765,13988.084,13853.553,12364.358,12751.5,14691.0
ID83,1986-09-30,14300.842,12754.0,14518.586,14588.424,14206.421,13853.553,12364.358,12751.5,15203.0
ID84,1979-06-30,182.3793,170.0,185.79839,183.40536,192.63115,178.78041,163.53073,166.75,190.0
ID84,1979-09-30,185.75862,161.0,170.5947,170.98355,177.0169,178.78041,163.53073,166.75,179.0
ID85,1986-06-30,156.8772,125.0,139.7296,137.27264,140.02808,149.226,142.27737,141.75,131.0
ID85,1986-09-30,158.75438,143.0,155.09421,155.27722,155.5253,149.226,142.27737,141.75,134.0
ID86,1981-06-30,146.91891,112.0,135.6845,128.67372,126.97475,136.28262,126.10512,123.25,186.0
ID86,1981-09-30,144.83784,123.0,135.6845,139.00266,136.76701,136.28262,126.10512,123.25,245.0
ID87,1986-06-30,38763.438,36648.0,38659.07,38786.656,38818.746,38419.492,37156.586,37490.0,38268.0
ID87,1986-09-30,39098.88,37304.0,38990.88,38938.35,39142.59,38419.492,37156.586,37490.0,38652.0
ID88,1972-06-30,118.55173,92.0,98.95379,97.9051,98.81137,112.057625,110.29828,109.5,98.0
ID88,1972-09-30,120.10345,114.0,120.59013,118.35878,120.14016,112.057625,110.29828,109.5,121.0
ID89,1987-06-30,16.563416,17.7,16.609777,16.625957,16.676704,16.574001,16.914867,17.05,17.8
ID89,1987-09-30,16.62683,17.9,16.609777,16.508362,16.711308,16.574001,16.914867,17.05,19.3
ID9,1988-06-30,12160.898,8620.0,10572.3545,9840.955,10676.208,12036.492,10625.094,10684.5,10433.0
ID9,1988-09-30,12290.796,9742.0,10733.448,10311.853,10897.933,12036.492,10625.094,10684.5,12770.0
ID90,1988-06-30,16.87111,15.5,16.630293,16.650473,16.68068,16.6299,16.158123,16.175,18.1
ID90,1988-09-30,16.94222,16.1,16.630293,16.695189,16.717606,16.6299,16.158123,16.175,17.3
ID91,1980-06-30,5.67,5.8,4.930691,5.8,5.1041074,5.2420864,5.242086,5.65,7.7
ID91,1980-09-30,5.94,3.2,4.930691,3.2,5.181834,5.2420864,5.242086,5.65,4.5
ID92,1980-06-30,35.85,17.7,33.457676,27.349077,34.48313,33.60102,26.862381,27.300001,34.6
ID92,1980-09-30,38.1,24.1,33.457676,31.548376,35.49995,33.60102,26.862381,27.300001,31.3
ID93,1980-06-30,146.76001,163.8,157.89613,162.48041,165.45152,156.96921,160.55855,178.25,226.7
ID93,1980-09-30,157.72,221.3,157.89613,149.83664,166.29951,156.96921,160.55855,178.25,273.5
ID94,1980-06-30,41.969997,34.3,41.33861,35.755627,42.439816,41.280403,38.95996,39.85,37.8
ID94,1980-09-30,43.64,38.3,41.33861,39.308975,43.210434,41.280403,38.95996,39.85,31.5
ID95,1980-06-30,56.05,43.1,49.337692,43.1,57.49635,54.184322,52.296,51.649998,53.3
ID95,1980-09-30,57.8,50.1,49.337692,50.1,58.40138,54.184322,52.296,51.649998,51.9
ID96,1980-06-30,505.50998,410.5,473.89362,553.19995,488.89795,473.25745,380.95267,412.2,544.5
ID96,1980-09-30,537.12,354.2,473.89362,496.9,504.38205,473.25745,380.95267,412.2,326.3
ID97,1980-06-30,1127.41,677.2,1058.3827,1099.7,1116.7778,1056.6578,811.3174,846.30005,1138.9
ID97,1980-09-30,1196.42,764.2,1058.3827,1186.7,1176.2966,1056.6578,811.3174,846.30005,995.1
ID98,1980-06-30,427.84,293.9,401.10663,459.8,420.81436,401.1159,326.79666,347.875,425.3
ID98,1980-09-30,454.58002,292.7,401.10663,458.60004,445.82382,401.1159,326.79666,347.875,348.2
ID99,1990-06-30,67.00816,64.4,67.70018,66.643906,66.82115,67.71774,67.81103,67.149994,66.6
ID99,1990-09-30,66.31632,67.0,67.70018,65.17937,66.25435,67.71774,67.81103,67.149994,62.8
