unique_id,ds,y,is_anomaly
Q187,1993-03-31,6216.3,0
Q187,1993-06-30,6798.6,0
Q187,1993-09-30,5744.1,0
Q187,1993-12-31,6151.5,0
Q187,1994-03-31,6159.0,0
Q187,1994-06-30,6008.9,0
Q187,1994-09-30,5912.0,0
Q187,1994-12-31,5911.8,0
Q188,1993-03-31,5210.2,0
Q188,1993-06-30,7082.5,0
Q188,1993-09-30,8010.9,0
Q188,1993-12-31,7058.6,0
Q188,1994-03-31,7432.3,0
Q188,1994-06-30,9233.6,1
Q188,1994-09-30,9491.7,0
Q188,1994-12-31,5680.0,0
Q189,1992-06-30,7300.0,0
Q189,1992-09-30,1250.0,1
Q189,1992-12-31,8340.0,0
Q189,1993-03-31,9110.0,0
Q189,1993-06-30,8450.0,0
Q189,1993-09-30,7540.0,0
Q189,1993-12-31,5570.0,0
Q189,1994-03-31,5240.0,0
Q19,1993-03-31,5961.0,0
Q19,1993-06-30,7173.0,0
Q19,1993-09-30,4657.0,0
Q19,1993-12-31,4931.0,0
Q19,1994-03-31,5686.0,0
Q19,1994-06-30,4869.0,0
Q19,1994-09-30,4576.0,0
Q19,1994-12-31,4500.0,0
Q190,1992-06-30,5789.0,0
Q190,1992-09-30,5779.0,0
Q190,1992-12-31,5898.0,0
Q190,1993-03-31,6086.0,0
Q190,1993-06-30,6903.0,0
Q190,1993-09-30,7234.0,0
Q190,1993-12-31,7034.0,0
Q190,1994-03-31,7611.0,0
Q191,1993-03-31,4498.0,0
Q191,1993-06-30,5420.0,0
Q191,1993-09-30,5248.0,0
Q191,1993-12-31,6854.0,0
Q191,1994-03-31,3688.0,0
Q191,1994-06-30,4050.0,0
Q191,1994-09-30,4898.0,0
Q191,1994-12-31,3918.0,0
Q192,1993-03-31,4884.6,0
Q192,1993-06-30,5120.8,0
Q192,1993-09-30,5693.9,0
Q192,1993-12-31,6373.75,0
Q192,1994-03-31,6291.75,0
Q192,1994-06-30,6495.8,0
Q192,1994-09-30,6919.95,1
Q192,1994-12-31,7209.45,0
Q193,1993-03-31,8232.5,1
Q193,1993-06-30,8819.0,0
Q193,1993-09-30,5248.0,0
Q193,1993-12-31,6138.5,0
Q193,1994-03-31,4779.0,0
Q193,1994-06-30,6008.0,0
Q193,1994-09-30,5348.0,0
Q193,1994-12-31,7859.5,0
Q194,1993-03-31,2111.0,0
Q194,1993-06-30,3743.0,0
Q194,1993-09-30,7420.5,0
Q194,1993-12-31,3852.5,0
Q194,1994-03-31,2989.0,0
Q194,1994-06-30,7772.5,1
Q194,1994-09-30,11363.0,1
Q194,1994-12-31,6144.5,0
Q195,1992-12-31,5319.0,0
Q195,1993-03-31,6016.5,0
Q195,1993-06-30,5711.75,0
Q195,1993-09-30,5337.0,0
Q195,1993-12-31,5162.0,0
Q195,1994-03-31,5591.75,0
Q195,1994-06-30,4645.25,0
Q195,1994-09-30,5484.5,0
Q196,1992-06-30,4471.2,0
Q196,1992-09-30,4666.0,0
Q196,1992-12-31,4654.4,0
Q196,1993-03-31,4995.0,0
Q196,1993-06-30,4945.2,0
Q196,1993-09-30,4911.2,0
Q196,1993-12-31,2606.4,0
Q196,1994-03-31,8999.4,1
Q197,1993-03-31,5322.6,0
Q197,1993-06-30,4702.2,0
Q197,1993-09-30,4512.6,0
Q197,1993-12-31,4545.6,0
Q197,1994-03-31,6062.1,0
Q197,1994-06-30,5540.7,0
Q197,1994-09-30,5011.8,0
Q197,1994-12-31,4716.3,0
Q198,1992-09-30,4480.0,0
Q198,1992-12-31,4700.0,0
Q198,1993-03-31,4560.0,0
Q198,1993-06-30,2320.0,0
Q198,1993-09-30,3960.0,0
Q198,1993-12-31,2100.0,0
Q198,1994-03-31,6300.0,0
Q198,1994-06-30,4860.0,0
Q199,1993-03-31,2791.0,0
Q199,1993-06-30,5001.0,1
Q199,1993-09-30,2267.0,0
Q199,1993-12-31,2412.0,0
Q199,1994-03-31,3512.0,0
Q199,1994-06-30,2568.0,0
Q199,1994-09-30,2774.0,0
Q199,1994-12-31,2227.0,0
Q2,1993-03-31,3799.2,0
Q2,1993-06-30,3972.6,0
Q2,1993-09-30,4078.2,0
Q2,1993-12-31,4090.0,0
Q2,1994-03-31,4240.2,0
Q2,1994-06-30,4320.8,0
Q2,1994-09-30,4268.4,0
Q2,1994-12-31,4292.6,0
Q20,1992-09-30,5719.82,0
Q20,1992-12-31,5828.62,0
Q20,1993-03-31,5700.0,0
Q20,1993-06-30,5698.0,0
Q20,1993-09-30,5680.86,0
Q20,1993-12-31,5833.12,0
Q20,1994-03-31,5678.0,0
Q20,1994-06-30,5492.0,0
Q200,1993-03-31,6825.1,0
Q200,1993-06-30,7758.2,0
Q200,1993-09-30,6760.8,0
Q200,1993-12-31,3971.6,0
Q200,1994-03-31,6185.1,0
Q200,1994-06-30,6276.4,0
Q200,1994-09-30,7777.6,0
Q200,1994-12-31,6852.3,0
Q201,1992-12-31,5670.6,0
Q201,1993-03-31,6454.2,0
Q201,1993-06-30,6029.8,0
Q201,1993-09-30,5788.2,0
Q201,1993-12-31,5708.8,0
Q201,1994-03-31,5787.4,0
Q201,1994-06-30,5693.2,0
Q201,1994-09-30,5510.8,0
Q202,1992-12-31,1767.0,0
Q202,1993-03-31,2415.0,0
Q202,1993-06-30,2169.0,0
Q202,1993-09-30,2541.0,0
Q202,1993-12-31,2178.0,0
Q202,1994-03-31,2568.0,0
Q202,1994-06-30,2358.0,0
Q202,1994-09-30,2997.0,0
Q203,1992-06-30,7589.1,0
Q203,1992-09-30,5865.6,0
Q203,1992-12-31,5419.6,0
Q203,1993-03-31,6661.8,0
Q203,1993-06-30,6327.6,0
Q203,1993-09-30,973.3,1
Q203,1993-12-31,4773.8,0
Q203,1994-03-31,7399.7,0
Q204,1993-03-31,5002.4,0
Q204,1993-06-30,3053.1,0
Q204,1993-09-30,2241.2,0
Q204,1993-12-31,3816.3,0
Q204,1994-03-31,4124.8,0
Q204,1994-06-30,3063.3,0
Q204,1994-09-30,2314.4,0
Q204,1994-12-31,4165.1,0
Q205,1991-12-31,6602.35,0
Q205,1992-03-31,6750.31,0
Q205,1992-06-30,6411.28,0
Q205,1992-09-30,7390.0,0
Q205,1992-12-31,6714.01,0
Q205,1993-03-31,6894.95,0
Q205,1993-06-30,6519.28,0
Q205,1993-09-30,7745.22,0
Q206,1991-12-31,9106.1,0
Q206,1992-03-31,8985.9,0
Q206,1992-06-30,9102.15,0
Q206,1992-09-30,10440.35,0
Q206,1992-12-31,9272.3,0
Q206,1993-03-31,9203.3,0
Q206,1993-06-30,9260.6,0
Q206,1993-09-30,10976.5,0
Q207,1991-12-31,6961.02,0
Q207,1992-03-31,6793.92,0
Q207,1992-06-30,7003.53,0
Q207,1992-09-30,7467.18,0
Q207,1992-12-31,7010.01,0
Q207,1993-03-31,6754.77,0
Q207,1993-06-30,7061.01,0
Q207,1993-09-30,7476.42,0
Q208,1991-12-31,6565.0,0
Q208,1992-03-31,6855.0,0
Q208,1992-06-30,6250.0,0
Q208,1992-09-30,6210.0,0
Q208,1992-12-31,6500.0,0
Q208,1993-03-31,6950.0,0
Q208,1993-06-30,6310.0,0
Q208,1993-09-30,6160.0,0
Q209,1991-12-31,6627.45,0
Q209,1992-03-31,7305.93,0
Q209,1992-06-30,6042.15,0
Q209,1992-09-30,7659.54,0
Q209,1992-12-31,6788.73,0
Q209,1993-03-31,7638.09,0
Q209,1993-06-30,6204.18,0
Q209,1993-09-30,8421.15,0
Q21,1993-03-31,2838.0,0
Q21,1993-06-30,3288.0,0
Q21,1993-09-30,3250.0,0
Q21,1993-12-31,3932.0,0
Q21,1994-03-31,2940.0,0
Q21,1994-06-30,3564.0,0
Q21,1994-09-30,3934.0,0
Q21,1994-12-31,4212.0,0
Q210,1991-12-31,8292.0,0
Q210,1992-03-31,8156.0,0
Q210,1992-06-30,7396.0,0
Q210,1992-09-30,7612.0,0
Q210,1992-12-31,8278.0,0
Q210,1993-03-31,8114.0,0
Q210,1993-06-30,7442.0,0
Q210,1993-09-30,7636.0,0
Q211,1991-12-31,9475.5,0
Q211,1992-03-31,9655.0,0
Q211,1992-06-30,9351.0,0
Q211,1992-09-30,10089.5,0
Q211,1992-12-31,9991.0,0
Q211,1993-03-31,9867.0,0
Q211,1993-06-30,9485.0,0
Q211,1993-09-30,9635.5,0
Q212,1991-12-31,1506.0,0
Q212,1992-03-31,1116.0,0
Q212,1992-06-30,1184.0,0
Q212,1992-09-30,1486.0,0
Q212,1992-12-31,1150.0,0
Q212,1993-03-31,970.0,0
Q212,1993-06-30,1178.0,0
Q212,1993-09-30,1504.0,0
Q213,1991-12-31,4381.8,0
Q213,1992-03-31,4434.5,0
Q213,1992-06-30,4372.1,0
Q213,1992-09-30,5313.1,0
Q213,1992-12-31,4489.6,0
Q213,1993-03-31,4551.1,0
Q213,1993-06-30,4496.0,0
Q213,1993-09-30,5718.4,0
Q214,1991-03-31,11065.6,0
Q214,1991-06-30,11026.0,0
Q214,1991-09-30,10967.0,0
Q214,1991-12-31,11080.6,0
Q214,1992-03-31,11248.2,0
Q214,1992-06-30,11210.4,0
Q214,1992-09-30,11132.6,0
Q214,1992-12-31,11246.6,0
Q215,1991-03-31,10146.6,0
Q215,1991-06-30,10117.8,0
Q215,1991-09-30,10072.6,0
Q215,1991-12-31,10170.4,0
Q215,1992-03-31,10317.8,0
Q215,1992-06-30,10289.8,0
Q215,1992-09-30,10226.4,0
Q215,1992-12-31,10326.8,0
Q216,1991-03-31,8756.0,0
Q216,1991-06-30,8650.0,0
Q216,1991-09-30,8508.0,0
Q216,1991-12-31,8660.0,0
Q216,1992-03-31,8868.0,0
Q216,1992-06-30,8764.0,0
Q216,1992-09-30,8628.0,0
Q216,1992-12-31,8758.0,0
Q217,1991-03-31,8300.0,0
Q217,1991-06-30,8200.0,0
Q217,1991-09-30,8400.0,0
Q217,1991-12-31,8500.0,0
Q217,1992-03-31,8300.0,0
Q217,1992-06-30,8500.0,0
Q217,1992-09-30,8350.0,0
Q217,1992-12-31,8450.0,0
Q218,1991-03-31,3782.0,0
Q218,1991-06-30,1750.0,0
Q218,1991-09-30,1359.0,0
Q218,1991-12-31,2714.0,0
Q218,1992-03-31,3674.0,0
Q218,1992-06-30,1900.0,0
Q218,1992-09-30,1352.0,0
Q218,1992-12-31,2831.0,0
Q219,1991-03-31,4100.0,0
Q219,1991-06-30,1516.0,0
Q219,1991-09-30,798.0,0
Q219,1991-12-31,2686.0,0
Q219,1992-03-31,4022.0,0
Q219,1992-06-30,1710.0,0
Q219,1992-09-30,816.0,0
Q219,1992-12-31,2810.0,0
Q22,1993-03-31,4643.5,0
Q22,1993-06-30,4612.0,0
Q22,1993-09-30,4635.5,0
Q22,1993-12-31,5030.5,0
Q22,1994-03-31,4298.5,0
Q22,1994-06-30,4715.0,0
Q22,1994-09-30,4769.5,0
Q22,1994-12-31,5451.0,0
Q220,1991-03-31,4665.0,0
Q220,1991-06-30,1925.0,0
Q220,1991-09-30,1290.0,0
Q220,1991-12-31,3110.0,0
Q220,1992-03-31,4500.0,0
Q220,1992-06-30,2025.0,0
Q220,1992-09-30,1315.0,0
Q220,1992-12-31,3240.0,0
Q221,1991-03-31,2700.0,0
Q221,1991-06-30,1845.0,0
Q221,1991-09-30,1750.0,0
Q221,1991-12-31,2420.0,0
Q221,1992-03-31,2470.0,0
Q221,1992-06-30,1905.0,0
Q221,1992-09-30,1710.0,0
Q221,1992-12-31,2515.0,0
Q222,1991-03-31,1820.0,0
Q222,1991-06-30,1910.0,0
Q222,1991-09-30,3090.0,0
Q222,1991-12-31,2070.0,0
Q222,1992-03-31,1960.0,0
Q222,1992-06-30,2080.0,0
Q222,1992-09-30,2940.0,0
Q222,1992-12-31,2200.0,0
Q223,1991-03-31,7700.0,0
Q223,1991-06-30,4700.0,0
Q223,1991-09-30,4400.0,0
Q223,1991-12-31,5800.0,0
Q223,1992-03-31,7300.0,0
Q223,1992-06-30,5100.0,0
Q223,1992-09-30,4600.0,0
Q223,1992-12-31,5600.0,0
Q224,1991-03-31,5441.4,0
Q224,1991-06-30,2448.3,0
Q224,1991-09-30,1751.4,0
Q224,1991-12-31,3753.0,0
Q224,1992-03-31,5214.9,0
Q224,1992-06-30,2532.9,0
Q224,1992-09-30,1783.2,0
Q224,1992-12-31,4322.4,0
Q225,1991-03-31,11031.0,0
Q225,1991-06-30,4637.0,0
Q225,1991-09-30,2790.0,0
Q225,1991-12-31,7270.0,0
Q225,1992-03-31,10751.0,0
Q225,1992-06-30,4973.0,0
Q225,1992-09-30,2901.0,0
Q225,1992-12-31,8072.0,0
Q226,1991-03-31,9170.0,0
Q226,1991-06-30,3758.0,0
Q226,1991-09-30,2494.0,0
Q226,1991-12-31,5916.0,0
Q226,1992-03-31,8644.0,0
Q226,1992-06-30,3958.0,0
Q226,1992-09-30,2582.0,0
Q226,1992-12-31,6622.0,0
Q227,1991-03-31,2685.0,0
Q227,1991-06-30,1591.5,0
Q227,1991-09-30,1440.0,0
Q227,1991-12-31,2274.0,0
Q227,1992-03-31,2437.5,0
Q227,1992-06-30,1653.0,0
Q227,1992-09-30,1579.5,0
Q227,1992-12-31,2638.5,0
Q228,1991-03-31,1440.0,0
Q228,1991-06-30,1350.0,0
Q228,1991-09-30,2202.0,0
Q228,1991-12-31,1758.0,0
Q228,1992-03-31,1137.0,0
Q228,1992-06-30,1296.0,0
Q228,1992-09-30,2199.0,0
Q228,1992-12-31,1929.0,0
Q229,1991-03-31,5040.0,0
Q229,1991-06-30,2680.0,0
Q229,1991-09-30,2140.0,0
Q229,1991-12-31,3600.0,0
Q229,1992-03-31,4540.0,0
Q229,1992-06-30,2980.0,0
Q229,1992-09-30,2420.0,0
Q229,1992-12-31,3740.0,0
Q23,1993-03-31,4145.2,0
Q23,1993-06-30,3812.4,0
Q23,1993-09-30,5039.8,0
Q23,1993-12-31,5668.2,0
Q23,1994-03-31,6746.0,1
Q23,1994-06-30,6942.8,0
Q23,1994-09-30,7383.2,0
Q23,1994-12-31,6233.4,0
Q230,1991-12-31,9272.5,0
Q230,1992-03-31,9488.0,0
Q230,1992-06-30,9695.0,0
Q230,1992-09-30,10386.5,0
Q230,1992-12-31,9567.5,0
Q230,1993-03-31,9882.0,0
Q230,1993-06-30,10531.5,0
Q230,1993-09-30,11099.5,0
Q231,1991-12-31,7050.0,0
Q231,1992-03-31,7293.5,0
Q231,1992-06-30,7382.0,0
Q231,1992-09-30,8013.5,0
Q231,1992-12-31,7216.5,0
Q231,1993-03-31,7518.0,0
Q231,1993-06-30,8103.0,0
Q231,1993-09-30,8621.0,0
Q232,1991-12-31,7490.0,0
Q232,1992-03-31,6955.0,0
Q232,1992-06-30,7280.0,0
Q232,1992-09-30,7470.0,0
Q232,1992-12-31,7890.0,0
Q232,1993-03-31,7380.0,0
Q232,1993-06-30,7700.0,0
Q232,1993-09-30,8035.0,0
Q233,1991-12-31,5420.0,0
Q233,1992-03-31,5640.0,0
Q233,1992-06-30,5620.0,0
Q233,1992-09-30,5580.0,0
Q233,1992-12-31,6660.0,0
Q233,1993-03-31,6480.0,1
Q233,1993-06-30,5760.0,0
Q233,1993-09-30,5600.0,0
Q234,1991-12-31,9685.5,0
Q234,1992-03-31,9703.0,0
Q234,1992-06-30,9957.0,0
Q234,1992-09-30,10435.5,0
Q234,1992-12-31,10202.0,0
Q234,1993-03-31,10032.5,0
Q234,1993-06-30,10175.5,0
Q234,1993-09-30,10451.5,0
Q235,1991-12-31,7031.0,0
Q235,1992-03-31,7186.0,0
Q235,1992-06-30,7164.5,0
Q235,1992-09-30,7370.0,0
Q235,1992-12-31,7171.0,0
Q235,1993-03-31,7547.5,0
Q235,1993-06-30,7937.0,0
Q235,1993-09-30,8051.0,0
Q236,1991-12-31,7143.5,0
Q236,1992-03-31,7158.5,0
Q236,1992-06-30,7280.5,0
Q236,1992-09-30,7458.5,0
Q236,1992-12-31,7513.0,0
Q236,1993-03-31,7427.0,0
Q236,1993-06-30,7497.0,0
Q236,1993-09-30,7580.0,0
Q237,1991-12-31,6724.5,0
Q237,1992-03-31,6904.5,0
Q237,1992-06-30,7591.5,0
Q237,1992-09-30,9049.5,0
Q237,1992-12-31,7189.5,0
Q237,1993-03-31,7002.0,0
Q237,1993-06-30,7783.5,0
Q237,1993-09-30,9145.5,0
Q238,1991-12-31,7626.0,0
Q238,1992-03-31,7633.5,0
Q238,1992-06-30,8029.5,0
Q238,1992-09-30,8931.0,0
Q238,1992-12-31,8067.0,0
Q238,1993-03-31,7816.5,0
Q238,1993-06-30,8035.5,0
Q238,1993-09-30,8614.5,0
Q239,1992-06-30,5176.0,0
Q239,1992-09-30,5332.0,0
Q239,1992-12-31,5484.0,0
Q239,1993-03-31,5280.0,0
Q239,1993-06-30,5506.0,0
Q239,1993-09-30,5538.0,0
Q239,1993-12-31,5806.0,0
Q239,1994-03-31,5380.0,0
Q24,1993-03-31,4947.8,0
Q24,1993-06-30,5309.05,0
Q24,1993-09-30,5128.0,0
Q24,1993-12-31,5787.35,0
Q24,1994-03-31,5339.5,0
Q24,1994-06-30,5318.65,0
Q24,1994-09-30,5229.95,0
Q24,1994-12-31,5770.55,0
Q240,1992-03-31,3620.12,0
Q240,1992-06-30,3742.76,0
Q240,1992-09-30,3742.78,0
Q240,1992-12-31,3523.77,0
Q240,1993-03-31,3851.05,0
Q240,1993-06-30,4277.8,0
Q240,1993-09-30,4247.64,0
Q240,1993-12-31,4392.39,0
Q241,1991-12-31,7795.0,0
Q241,1992-03-31,7884.0,0
Q241,1992-06-30,7827.0,0
Q241,1992-09-30,8062.0,0
Q241,1992-12-31,7875.0,0
Q241,1993-03-31,8075.0,0
Q241,1993-06-30,8760.0,0
Q241,1993-09-30,8637.0,0
Q242,1991-12-31,4978.0,0
Q242,1992-03-31,4997.0,0
Q242,1992-06-30,4841.0,0
Q242,1992-09-30,4740.5,0
Q242,1992-12-31,5215.5,0
Q242,1993-03-31,4475.0,0
Q242,1993-06-30,4792.5,0
Q242,1993-09-30,5398.0,0
Q243,1991-12-31,5165.0,0
Q243,1992-03-31,5115.0,0
Q243,1992-06-30,4765.0,0
Q243,1992-09-30,5600.0,0
Q243,1992-12-31,4890.0,0
Q243,1993-03-31,4760.0,0
Q243,1993-06-30,5030.0,0
Q243,1993-09-30,4960.0,0
Q244,1991-12-31,3836.0,0
Q244,1992-03-31,3732.0,0
Q244,1992-06-30,3730.8,0
Q244,1992-09-30,3754.4,0
Q244,1992-12-31,3633.0,0
Q244,1993-03-31,3730.0,0
Q244,1993-06-30,4462.4,0
Q244,1993-09-30,4422.8,0
Q245,1991-12-31,8592.0,0
Q245,1992-03-31,8681.0,0
Q245,1992-06-30,9018.0,0
Q245,1992-09-30,9143.0,0
Q245,1992-12-31,8819.0,0
Q245,1993-03-31,7870.0,0
Q245,1993-06-30,8146.0,0
Q245,1993-09-30,8129.0,0
Q246,1991-12-31,5138.0,0
Q246,1992-03-31,6493.0,0
Q246,1992-06-30,6908.5,0
Q246,1992-09-30,6884.5,0
Q246,1992-12-31,5723.0,0
Q246,1993-03-31,6109.5,0
Q246,1993-06-30,6998.0,0
Q246,1993-09-30,6306.0,0
Q247,1991-12-31,6117.0,0
Q247,1992-03-31,5892.0,0
Q247,1992-06-30,5850.0,0
Q247,1992-09-30,5837.0,0
Q247,1992-12-31,5831.0,0
Q247,1993-03-31,5711.0,0
Q247,1993-06-30,5885.0,0
Q247,1993-09-30,5894.0,0
Q248,1991-12-31,2107.0,0
Q248,1992-03-31,2101.0,0
Q248,1992-06-30,2027.0,0
Q248,1992-09-30,2055.0,0
Q248,1992-12-31,1883.0,0
Q248,1993-03-31,1678.0,0
Q248,1993-06-30,1683.0,0
Q248,1993-09-30,1481.0,0
Q249,1991-12-31,1856.0,0
Q249,1992-03-31,1838.0,0
Q249,1992-06-30,1755.0,0
Q249,1992-09-30,1784.0,0
Q249,1992-12-31,1616.0,0
Q249,1993-03-31,1415.0,0
Q249,1993-06-30,1401.0,0
Q249,1993-09-30,1231.0,0
Q25,1993-03-31,5692.1,0
Q25,1993-06-30,6779.2,1
Q25,1993-09-30,7027.5,1
Q25,1993-12-31,7023.7,1
Q25,1994-03-31,7190.5,1
Q25,1994-06-30,5890.0,0
Q25,1994-09-30,7088.8,1
Q25,1994-12-31,7055.8,1
Q250,1991-12-31,2520.0,0
Q250,1992-03-31,2630.0,0
Q250,1992-06-30,2710.0,0
Q250,1992-09-30,2710.0,0
Q250,1992-12-31,2670.0,0
Q250,1993-03-31,2630.0,0
Q250,1993-06-30,2820.0,0
Q250,1993-09-30,2500.0,0
Q251,1992-03-31,5770.0,0
Q251,1992-06-30,5860.0,0
Q251,1992-09-30,5650.0,0
Q251,1992-12-31,5720.0,0
Q251,1993-03-31,5745.0,0
Q251,1993-06-30,5715.0,0
Q251,1993-09-30,5355.0,0
Q251,1993-12-31,5195.0,0
Q252,1992-03-31,5260.0,0
Q252,1992-06-30,6050.0,0
Q252,1992-09-30,5470.0,0
Q252,1992-12-31,5200.0,0
Q252,1993-03-31,5290.0,0
Q252,1993-06-30,5760.0,0
Q252,1993-09-30,5900.0,0
Q252,1993-12-31,5720.0,0
Q253,1992-03-31,3330.0,0
Q253,1992-06-30,3525.0,0
Q253,1992-09-30,3420.0,0
Q253,1992-12-31,3480.0,0
Q253,1993-03-31,3395.0,0
Q253,1993-06-30,3730.0,0
Q253,1993-09-30,3685.0,0
Q253,1993-12-31,3090.0,0
Q254,1992-03-31,5320.0,0
Q254,1992-06-30,5599.0,0
Q254,1992-09-30,5676.5,0
Q254,1992-12-31,5648.5,0
Q254,1993-03-31,5554.5,0
Q254,1993-06-30,5905.0,0
Q254,1993-09-30,6021.0,0
Q254,1993-12-31,5732.5,0
Q255,1992-03-31,5043.5,0
Q255,1992-06-30,5227.5,0
Q255,1992-09-30,5133.0,0
Q255,1992-12-31,5215.5,0
Q255,1993-03-31,5092.0,0
Q255,1993-06-30,5297.5,0
Q255,1993-09-30,5206.0,0
Q255,1993-12-31,5144.5,0
Q256,1983-03-31,4902.0,0
Q256,1983-06-30,5462.0,0
Q256,1983-09-30,6264.0,0
Q256,1983-12-31,6716.0,0
Q256,1984-03-31,6666.0,1
Q256,1984-06-30,6740.0,1
Q256,1984-09-30,6858.0,0
Q256,1984-12-31,7616.0,1
Q257,1992-03-31,6848.0,0
Q257,1992-06-30,6216.0,0
Q257,1992-09-30,6320.0,0
Q257,1992-12-31,6186.0,0
Q257,1993-03-31,5878.0,0
Q257,1993-06-30,5646.0,0
Q257,1993-09-30,6320.0,0
Q257,1993-12-31,6094.0,0
Q258,1992-03-31,6424.0,0
Q258,1992-06-30,6724.0,0
Q258,1992-09-30,6528.0,0
Q258,1992-12-31,6666.0,0
Q258,1993-03-31,7076.0,0
Q258,1993-06-30,6896.0,0
Q258,1993-09-30,6822.0,0
Q258,1993-12-31,6346.0,0
Q259,1991-12-31,5884.0,0
Q259,1992-03-31,6530.0,0
Q259,1992-06-30,6944.0,0
Q259,1992-09-30,6198.0,0
Q259,1992-12-31,6654.0,0
Q259,1993-03-31,6836.0,0
Q259,1993-06-30,6944.0,0
Q259,1993-09-30,6698.0,0
Q26,1993-03-31,3058.0,0
Q26,1993-06-30,3262.0,0
Q26,1993-09-30,3502.0,0
Q26,1993-12-31,4685.0,0
Q26,1994-03-31,3346.0,0
Q26,1994-06-30,3611.0,0
Q26,1994-09-30,3783.0,0
Q26,1994-12-31,5269.0,0
Q260,1992-03-31,5210.0,0
Q260,1992-06-30,5841.0,0
Q260,1992-09-30,5864.0,0
Q260,1992-12-31,5487.0,0
Q260,1993-03-31,4762.0,0
Q260,1993-06-30,6101.0,0
Q260,1993-09-30,5811.0,0
Q260,1993-12-31,5645.0,0
Q261,1991-06-30,1852.0,0
Q261,1991-09-30,1796.0,0
Q261,1991-12-31,1766.0,0
Q261,1992-03-31,1590.0,0
Q261,1992-06-30,1406.0,0
Q261,1992-09-30,1788.0,0
Q261,1992-12-31,1788.0,0
Q261,1993-03-31,1620.0,0
Q262,1992-03-31,3560.0,0
Q262,1992-06-30,3276.0,0
Q262,1992-09-30,3565.0,0
Q262,1992-12-31,3740.0,0
Q262,1993-03-31,3689.0,0
Q262,1993-06-30,3463.0,0
Q262,1993-09-30,3739.0,0
Q262,1993-12-31,3977.0,0
Q263,1992-03-31,5165.0,0
Q263,1992-06-30,4872.0,0
Q263,1992-09-30,4920.0,0
Q263,1992-12-31,4918.0,0
Q263,1993-03-31,5301.0,0
Q263,1993-06-30,5500.0,0
Q263,1993-09-30,5343.0,0
Q263,1993-12-31,5140.0,0
Q264,1992-03-31,3394.0,0
Q264,1992-06-30,3794.0,0
Q264,1992-09-30,3596.0,0
Q264,1992-12-31,3560.0,0
Q264,1993-03-31,3572.0,0
Q264,1993-06-30,4190.0,0
Q264,1993-09-30,4162.0,0
Q264,1993-12-31,4056.0,0
Q265,1992-03-31,3065.0,0
Q265,1992-06-30,3035.0,0
Q265,1992-09-30,3165.0,0
Q265,1992-12-31,3065.0,0
Q265,1993-03-31,2890.0,0
Q265,1993-06-30,3270.0,0
Q265,1993-09-30,3630.0,0
Q265,1993-12-31,3600.0,0
Q266,1992-03-31,2656.0,0
Q266,1992-06-30,2901.0,0
Q266,1992-09-30,2532.0,0
Q266,1992-12-31,2608.0,0
Q266,1993-03-31,3047.0,0
Q266,1993-06-30,3185.0,0
Q266,1993-09-30,2804.0,0
Q266,1993-12-31,3191.0,0
Q267,1992-03-31,1250.0,0
Q267,1992-06-30,1250.0,0
Q267,1992-09-30,950.0,0
Q267,1992-12-31,1000.0,0
Q267,1993-03-31,1310.0,0
Q267,1993-06-30,1470.0,0
Q267,1993-09-30,1205.0,0
Q267,1993-12-31,1165.0,0
Q268,1992-03-31,2070.0,0
Q268,1992-06-30,2165.0,0
Q268,1992-09-30,2065.0,0
Q268,1992-12-31,1930.0,0
Q268,1993-03-31,2270.0,0
Q268,1993-06-30,2405.0,0
Q268,1993-09-30,2215.0,0
Q268,1993-12-31,2325.0,0
Q269,1992-03-31,4705.0,0
Q269,1992-06-30,5500.0,0
Q269,1992-09-30,5190.0,0
Q269,1992-12-31,4445.0,0
Q269,1993-03-31,5130.0,0
Q269,1993-06-30,5480.0,0
Q269,1993-09-30,5540.0,0
Q269,1993-12-31,5230.0,0
Q27,1992-12-31,5002.0,0
Q27,1993-03-31,7131.0,0
Q27,1993-06-30,6376.0,0
Q27,1993-09-30,7558.0,0
Q27,1993-12-31,6906.0,0
Q27,1994-03-31,7364.0,0
Q27,1994-06-30,6859.0,0
Q27,1994-09-30,7412.0,0
Q270,1992-03-31,4429.5,0
Q270,1992-06-30,4482.5,0
Q270,1992-09-30,4373.5,0
Q270,1992-12-31,4279.5,0
Q270,1993-03-31,4535.0,0
Q270,1993-06-30,6319.0,0
Q270,1993-09-30,4460.5,0
Q270,1993-12-31,7440.5,1
Q271,1988-03-31,4840.0,0
Q271,1988-06-30,5120.0,0
Q271,1988-09-30,5555.0,0
Q271,1988-12-31,4885.0,0
Q271,1989-03-31,4490.0,0
Q271,1989-06-30,5050.0,0
Q271,1989-09-30,4395.0,0
Q271,1989-12-31,4375.0,0
Q272,1985-03-31,6918.5,0
Q272,1985-06-30,7822.0,0
Q272,1985-09-30,6463.0,0
Q272,1985-12-31,7372.5,0
Q272,1986-03-31,7601.5,0
Q272,1986-06-30,8228.0,0
Q272,1986-09-30,6871.0,0
Q272,1986-12-31,7598.0,0
Q273,1986-12-31,4876.0,0
Q273,1987-03-31,5384.0,0
Q273,1987-06-30,4711.0,0
Q273,1987-09-30,5306.0,0
Q273,1987-12-31,5674.0,0
Q273,1988-03-31,6155.0,0
Q273,1988-06-30,4892.0,0
Q273,1988-09-30,5710.0,0
Q274,1974-03-31,7170.0,0
