unique_id,ds,AutoKAN,AutoMLP,AutoGRU,AutoLSTM,AutoDLinear,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoNHITS,AutoDeepNPTS,AutoAutoformer,AutoInformer,AutoTCN,AutoDilatedRNN,y
m175,2023-02-01,773.0584,742.0176,726.40955,811.3318,977.8683,773.7063,784.17944,238.19577,371.38556,1146.6915,1260.1383,926.8798,800.0,721.021,716.226,922.01624,958.42523,1100.0
m175,2023-03-01,734.81647,724.4118,833.41364,826.2592,822.4111,732.4295,726.3573,73.65842,242.94287,1159.6171,1249.1326,886.7405,600.00006,841.7135,793.1575,828.371,810.833,800.0
m175,2023-04-01,1291.0355,1114.3616,1150.6238,1046.7339,1229.7399,774.46906,766.81946,275.04556,424.27692,1146.5413,1201.1584,1338.4005,1300.0,1352.0957,1028.1335,1309.414,1311.7458,1200.0
m175,2023-05-01,564.3998,595.52484,560.8624,564.77856,591.0222,671.07007,629.45746,149.19643,224.41107,1118.293,1229.8074,631.74945,500.00845,648.4556,593.90845,549.7984,550.82263,500.0
m175,2023-06-01,583.8923,601.24695,560.4296,550.3646,660.558,602.6064,572.90356,127.102196,245.60146,980.6677,1061.0062,618.8563,500.00006,697.04987,715.85693,556.8856,555.301,600.0
m175,2023-07-01,986.0856,901.0691,726.768,743.43506,946.7203,633.0233,611.1094,-37.678814,137.21925,1086.6661,1356.9677,986.95935,1000.0,1054.8884,877.2355,892.36755,847.25885,900.0
m175,2023-08-01,766.66833,818.3403,749.3473,745.7413,913.25037,687.9986,691.2884,58.632423,199.10245,1112.3821,1178.818,919.9951,700.0,935.8985,789.7935,817.86646,742.2749,1100.0
m175,2023-09-01,1119.1519,992.4498,708.83044,833.1402,1121.7415,709.63367,731.3232,128.1143,250.76134,1180.3997,1313.8983,1101.4181,1100.0,1097.1666,908.8792,968.2993,864.7818,900.0
m175,2023-10-01,674.2075,714.84955,754.0467,692.0652,849.01276,683.75006,725.20276,120.0655,262.4131,1055.1901,1238.6519,846.3213,600.0,694.8248,777.74506,730.2258,673.6791,1000.0
m175,2023-11-01,896.248,823.3634,766.34216,780.82153,752.66864,712.54504,687.79285,195.5772,348.2032,1104.8739,1187.3542,818.24506,800.0,812.6846,856.5318,740.1442,751.34296,900.0
m176,2022-12-01,3533.4768,3477.2666,3837.8093,3695.0752,3335.9688,4119.0376,4082.2627,2256.2937,2545.266,5496.58,5989.6685,3730.6328,2900.0034,3927.763,3755.8933,3823.2979,3649.9631,4000.0
m176,2023-01-01,5115.3706,4697.8525,4795.6016,4794.3477,5580.164,5028.897,5051.068,3050.2588,3657.1948,6462.29,7034.9395,5763.2383,4800.0,5928.649,4347.353,5432.806,5262.465,5700.0
m176,2023-02-01,4107.825,4028.503,4590.8438,4802.1562,4586.1113,4993.815,5036.8394,3139.458,3552.882,6540.3184,6767.562,4594.723,3600.0,4201.8096,4073.6628,4726.044,4452.198,4500.0
m176,2023-03-01,5360.5566,5006.4644,5490.373,5535.2944,5657.6343,5659.0874,5780.704,3499.8271,4006.427,7162.471,7520.2993,5727.814,4900.0005,5241.0283,5057.8755,5591.4033,5221.8984,5600.0
m176,2023-04-01,7536.6963,7449.266,7733.471,7441.958,7180.427,6621.533,6647.3066,4576.849,4756.6255,8467.394,9135.44,8137.262,7500.0,7481.3086,7100.495,8336.641,7319.3975,8100.0
m176,2023-05-01,3885.0117,3889.7664,3999.7583,4244.0786,4745.094,4975.981,5017.3994,3288.031,3573.1006,6331.917,6644.1147,4367.6367,3500.0422,3808.5137,3607.0483,4268.9907,4145.8374,3900.0
m176,2023-06-01,4137.708,4084.1704,4103.7075,4202.4355,4291.3584,4836.644,4942.619,1851.4435,3120.4827,6520.014,6938.092,4324.0356,3800.0,4225.266,4252.4756,4192.1606,3995.8098,3500.0
m176,2023-07-01,5204.4775,5104.249,5184.7524,4993.6,4901.7886,5068.6836,5176.9116,2551.2031,2968.101,6658.377,7555.6724,5360.005,5000.0,5408.9185,4753.754,5436.8003,5199.716,5600.0
m176,2023-08-01,5022.2314,4833.5474,4608.2344,4444.368,4417.0454,4872.7695,4895.194,2020.2795,3079.2075,6716.448,7562.8115,4720.208,4700.0,4071.788,4624.116,4674.415,4593.5156,4600.0
m176,2023-09-01,3950.0989,4129.743,3806.3784,3758.2104,3868.0159,4517.1953,4382.016,2623.87,2849.5867,6240.903,6695.826,3584.4873,3700.0,3794.867,4071.9014,3504.3135,3572.7122,4300.0
m176,2023-10-01,4931.6997,4809.226,4370.087,4387.4526,4632.512,4896.028,4955.2646,2730.4985,3321.5864,6527.729,7110.8853,4726.654,4700.0,5080.4126,4719.9336,4392.277,4346.996,4900.0
m176,2023-11-01,4305.3,4215.9326,4049.0293,3971.1606,4285.169,4685.5654,4778.0938,2893.9272,3014.6948,6025.6416,6449.223,4395.965,4000.0,3541.0269,4126.402,4146.455,4022.998,4100.0
m177,2022-12-01,2164.0107,2035.9418,2203.945,2114.4062,2099.7795,2427.065,2472.1917,1645.2681,1867.2506,2845.2004,3006.6997,2309.8079,1899.9998,2041.1381,2091.4956,2156.4517,2240.3086,1900.0
m177,2023-01-01,2135.4885,1911.9886,1913.3798,2176.183,2118.5217,2002.7693,1996.6979,1459.981,1538.4705,2505.8281,2680.005,1909.2255,1800.0,1811.399,1928.5902,1999.5272,1995.9766,2100.0
m177,2023-02-01,1941.3341,1828.5208,1696.4692,1733.7659,1605.462,1915.5118,1947.5547,1272.4487,1413.3551,2408.4915,2571.6675,1695.0051,1600.0,1608.8081,1894.3804,1841.4421,1757.6675,2100.0
m177,2023-03-01,2270.8892,2044.2474,1892.1399,1913.4309,2112.8823,2044.912,2061.7131,1419.5266,1534.0815,2506.1147,2641.7024,2138.4814,1900.0001,2030.9186,2196.052,2077.2073,2246.4795,2700.0
m177,2023-04-01,3122.2817,2912.9368,2973.6548,2948.3486,2696.3774,2704.8928,2731.4849,1979.5105,2207.772,3124.8108,3243.5798,3000.0837,2900.0,2852.9834,3173.0508,3031.0605,2982.1147,3200.0
m177,2023-05-01,2572.9019,2508.4578,2316.9927,2400.2585,2501.734,2440.4905,2425.908,1726.9706,1879.488,2951.6133,3214.0508,2735.9312,2400.005,2467.0312,2274.539,2825.3577,2701.8823,2800.0
m177,2023-06-01,1806.8527,1878.3167,1789.0778,1718.271,1627.9348,2014.3746,2018.7576,1458.3746,1513.8673,2418.9377,2475.1821,1688.6414,1600.0001,1600.104,2073.664,1682.9213,1600.2004,1700.0
m177,2023-07-01,2005.096,2079.2842,1924.7145,1860.0955,1829.9971,2106.7354,2058.8965,1537.6826,1630.3444,2650.9329,2732.2556,1864.3188,1800.0,1736.2886,1807.1488,1871.7246,1796.3743,2000.0
m177,2023-08-01,2415.6533,2235.0664,1779.407,1861.9299,2075.6416,2193.191,2170.4346,1555.5598,1711.578,2685.377,2825.2297,2168.9404,2200.0,1864.9594,2367.5415,2193.0662,1945.8097,1900.0
m177,2023-09-01,1940.3704,1999.5581,1858.66,1869.1436,2079.5278,2084.662,2049.435,1606.05,1699.8387,2492.281,2638.328,2060.6865,1700.0,1836.6351,1971.4883,2000.2625,1854.3086,1500.0
m177,2023-10-01,2424.1235,2400.0007,2251.3035,2513.6836,2459.5874,2150.3467,2174.442,1445.7711,1619.2925,2693.9634,2873.687,2610.0806,2300.0,2309.4531,2377.534,2525.9888,2476.0554,3300.0
m177,2023-11-01,2807.639,2726.1326,2473.6758,2377.7637,2540.4307,2346.3347,2353.936,1528.9292,1743.3452,2902.0825,2978.2966,2718.871,2700.0,2618.8657,2750.326,2529.5903,2434.0444,2700.0
m178,2022-12-01,6786.5806,6784.998,6844.7676,6765.423,6474.918,7265.3823,7255.705,5062.7476,5534.096,9030.451,9448.164,7073.2524,5900.0024,7138.1294,6784.251,7085.407,6991.2397,6700.0
m178,2023-01-01,7881.573,7584.3867,7750.6885,8271.868,8605.948,8031.7485,8250.043,4031.0708,5877.5557,10025.082,10781.358,8677.712,7200.0,8587.727,7044.5024,8745.221,8723.59,9000.0
m178,2023-02-01,6835.4766,6826.578,7309.1523,7617.115,7107.649,8351.733,8433.595,5799.882,6433.656,10046.283,10369.074,7231.0654,6000.0,6935.427,6923.5225,7655.857,7279.616,7700.0
m178,2023-03-01,8250.096,7508.652,8366.77,8384.466,8532.343,8542.721,8607.355,6220.9077,6768.732,10345.917,11113.753,8594.402,7400.0005,8100.122,8039.8433,8567.711,8571.223,9100.0
m178,2023-04-01,11963.382,11126.765,12159.627,11682.344,11045.021,10779.21,10969.152,8628.995,9255.646,12688.739,12794.108,12734.227,11700.0,11292.682,11638.665,13090.808,12159.1,12600.0
m178,2023-05-01,6857.2817,6841.013,6760.256,7149.2603,7784.399,7701.777,7630.3,5930.6157,6112.8667,9347.971,9832.789,7384.2954,6300.0566,6627.9185,6368.104,7347.1797,7152.748,7200.0
m178,2023-06-01,6586.011,6622.4453,6652.078,6622.21,6492.6265,7192.432,7156.6357,5172.8306,5536.1797,8923.388,9649.869,6563.874,6000.0,6790.92,6979.5815,6439.58,6299.5586,5900.0
m178,2023-07-01,8230.6875,7977.9014,7736.882,7603.1626,7639.6367,8107.142,8184.3867,5445.919,6096.334,10361.517,10998.653,8087.915,7800.0,8597.93,7348.675,8335.036,7965.422,8500.0
m178,2023-08-01,8306.823,7862.07,7440.612,7274.0107,7323.5117,7961.795,8072.761,5123.441,5840.041,10126.6875,10628.325,7711.91,7700.0,7018.8037,7491.3857,7804.9746,7407.175,7600.0
m178,2023-09-01,6896.193,7096.0146,6408.5747,6533.365,6928.63,7724.1206,7697.2676,4914.6323,5350.769,10170.541,10711.498,6446.0083,6400.0,6754.0093,6818.6514,6412.9824,6423.6426,6700.0
m178,2023-10-01,7942.156,7814.4414,7422.709,7536.3516,7879.122,8246.106,8247.263,5371.039,5992.2793,10382.597,10935.147,7974.7197,7500.0,7889.2373,7648.762,7610.16,7499.7515,9200.0
m178,2023-11-01,8096.881,7728.187,7282.1084,7227.74,7565.145,8046.7344,8013.734,5110.9644,5985.171,10237.716,10934.199,7709.124,7600.0,6661.9487,7838.168,7476.7993,7227.323,7800.0
m179,2022-12-01,3406.4495,3551.2769,3498.341,3006.0615,3047.2065,3923.4675,3931.9114,3072.9058,3236.739,4483.2017,4703.2715,3308.0962,3299.9963,3585.8816,3786.0186,3384.017,3298.1218,3500.0
m179,2023-01-01,3768.2686,3875.309,2880.5435,2799.254,3128.7637,3198.9526,3125.0522,2501.273,2548.6877,3859.479,4005.0762,3214.689,3800.0,3116.1177,3325.6516,3178.326,3024.688,3100.0
m179,2023-02-01,1947.0515,2159.5427,1540.4058,1318.8296,1795.8823,1724.4447,1716.5542,984.70306,1185.046,2260.2327,2416.26,1589.561,1900.0,1947.5082,2238.4834,1736.9307,1468.5232,1600.0
m179,2023-03-01,1130.6063,1241.4125,974.9765,1034.2495,907.0725,955.6345,955.48206,360.3024,459.31454,1494.134,1665.8452,934.78754,900.0001,1370.431,1234.9407,998.1666,945.90216,1100.0
m179,2023-04-01,1477.5312,1360.648,1041.5564,1335.7418,1230.936,867.33594,916.97546,27.503883,235.01881,1399.4171,1596.6674,1394.0693,1500.0,1453.5248,1136.1873,1488.3862,1275.8151,1600.0
m179,2023-05-01,818.06146,879.2788,655.3094,720.70135,541.02356,1165.7253,1198.6589,299.26672,473.80624,1745.8613,1833.777,839.95044,500.01093,974.73956,485.0503,855.85504,720.56226,1000.0
m179,2023-06-01,961.19507,863.91614,574.03217,756.9632,831.25244,1030.9867,999.82513,239.25473,473.40848,1653.9105,1814.1208,989.64233,700.0003,1154.0369,757.38916,901.97107,786.76483,600.0
m179,2023-07-01,1132.7992,1196.2151,1063.2167,1268.8574,1364.8047,1249.6122,1274.0929,260.83444,561.0698,1879.3019,1936.4739,1501.7122,900.0,1741.6865,1083.8167,1343.5952,1233.6661,1200.0
m179,2023-08-01,2550.1191,2496.941,2039.5938,2002.5854,2313.4778,2578.1494,2548.329,1763.3412,1943.6587,3169.3916,3517.7874,2497.4473,2500.0,3198.1997,2724.7827,2240.621,2110.571,2300.0
m179,2023-09-01,3654.2449,3765.0366,3640.8042,3232.3848,4018.106,4080.8818,4108.4106,3341.2844,3417.0532,4652.9175,4908.905,4680.623,3600.0,4699.223,3513.729,4031.9167,3527.4705,3400.0
m179,2023-10-01,4104.816,4047.6033,3821.7756,3523.4714,3927.3638,3924.0156,3969.711,3002.6775,3295.4917,4581.129,4656.067,3825.3884,4000.0,3853.2417,3928.7134,3441.7297,3419.5715,2600.0
m179,2023-11-01,3174.8076,3296.5352,3122.7908,2967.6118,3203.7898,3362.178,3375.2346,2518.4067,2626.2998,3945.3293,4291.278,3478.3135,2900.0,4116.065,3082.4194,3369.505,2979.2603,3200.0
m18,2022-12-01,4202.9253,3980.0664,3853.5254,3645.0544,3984.0059,4187.417,4182.9814,3372.543,3534.6636,4834.802,4932.659,4114.5796,3826.4,3726.3718,4007.0186,3972.847,3382.808,4015.57
m18,2023-01-01,4217.7925,3933.6187,4010.1814,3468.6438,4167.3164,4172.816,4176.693,3308.487,3498.3562,4850.3906,5017.975,4061.1338,3902.58,3561.435,3860.156,3926.347,3484.1965,3923.92
m18,2023-02-01,4018.9463,3822.1455,3833.5637,3427.4783,4104.8184,3989.5737,4004.7705,2946.0652,3310.4133,4668.3076,4893.8574,4065.6616,3599.36,3580.6716,3841.3218,3983.9329,3633.5322,4254.58
m18,2023-03-01,4443.5425,3958.9656,3548.402,3709.5198,3579.2808,3906.0525,3936.4487,2849.1377,3079.4878,4536.259,4896.858,3497.0413,3999.9602,4199.188,3887.7139,4057.229,3441.301,4260.39
m18,2023-04-01,3820.6748,3689.3477,3542.511,3488.2793,3367.9927,3940.1912,4084.0767,2855.4824,3113.4556,4669.88,4925.769,3280.4175,3499.2,3886.8447,3797.9824,3468.9175,3286.485,3926.16
m18,2023-05-01,3936.6438,3771.339,3903.5144,3611.468,3627.967,3981.6643,4081.6196,2921.4155,3141.879,4727.2837,4897.929,3512.8694,3680.9985,3302.1199,3788.408,3716.965,3216.7947,3816.0
m18,2023-06-01,4230.631,3960.738,4085.2117,3811.502,4307.2905,4124.9087,4233.332,2832.7175,3148.823,4961.5034,5119.505,4011.0288,3907.34,3472.2944,3941.7742,4127.7603,3934.449,4197.27
m18,2023-07-01,4243.225,4020.3633,3613.9133,4247.689,4356.7695,4141.35,4222.408,2936.7192,3263.8933,4822.7354,4987.966,4313.335,3982.4,3863.9792,3949.3696,4439.956,4075.2224,4217.81
m18,2023-08-01,4178.5093,3934.8574,3681.456,4324.507,4317.9565,4158.2075,4275.0938,3089.872,3277.2466,4854.262,4901.155,4113.438,3841.53,4130.258,4083.0137,4101.787,3689.8157,4049.28
m18,2023-09-01,4582.2915,4259.659,4260.4277,4658.819,4494.6533,4044.6597,4043.043,3084.19,3290.081,4824.146,5003.345,4381.5737,4262.75,3931.5298,4321.958,4415.797,4391.3687,4256.52
m18,2023-10-01,4637.469,4329.953,4113.9126,4708.123,4636.998,3964.3662,4043.772,2598.2666,3172.0278,4701.96,4972.8105,4720.2227,4363.05,4088.5103,4387.3364,4615.7593,4718.5645,4361.04
m18,2023-11-01,4374.1855,4166.982,3554.942,4294.7227,4459.384,3796.707,3864.8464,2653.2844,2830.5864,4714.2075,5003.4355,4428.0664,4120.5,4555.474,4125.6196,4352.0986,4199.347,4253.36
m180,2022-12-01,418977.22,403694.47,417354.2,386977.94,399058.6,438464.38,437030.8,379129.53,386807.12,490695.1,512421.3,387883.2,387599.97,401773.94,433968.78,398507.25,394663.44,395800.0
m180,2023-01-01,517929.12,470536.12,434490.72,456754.75,485138.97,440034.38,445281.5,349789.25,366175.88,506797.66,512072.4,476096.12,486600.0,494845.97,448303.88,492976.56,488730.88,491300.0
m180,2023-02-01,387436.6,376739.78,363328.03,374509.5,376113.25,399347.44,397821.88,330123.25,348359.88,447800.97,466742.6,370469.38,355300.0,369418.34,395716.2,386208.7,377035.72,391000.0
m180,2023-03-01,408330.38,384085.75,384238.44,375972.38,371934.97,407163.78,403764.5,328931.6,355058.72,470264.0,484981.8,372079.22,358800.03,376355.22,421236.25,381319.8,379191.6,374900.0
m180,2023-04-01,542574.4,502416.75,503440.25,469206.7,498478.84,493867.5,494824.88,439475.0,451936.7,543901.25,551961.44,544539.75,526800.0,517650.2,481553.16,539602.75,538750.1,569200.0
m180,2023-05-01,380345.5,362229.25,349405.62,357958.72,372383.78,354115.12,352066.0,297712.34,308391.03,397951.28,406902.12,369642.2,346301.88,353939.56,354655.7,363819.25,362331.94,369500.0
m180,2023-06-01,322231.8,323606.34,309712.75,309073.8,320042.2,305403.62,304450.66,248783.9,265224.94,354026.72,374475.8,321182.47,295600.03,335487.0,386200.94,319472.75,313541.0,314900.0
m180,2023-07-01,393396.56,380553.7,364479.9,362900.3,380519.1,370732.44,371406.0,308996.44,321944.5,417547.94,434802.47,395949.78,361500.0,415576.53,375479.44,390742.25,384203.75,422500.0
m180,2023-08-01,444099.9,419325.5,381870.38,391780.75,406813.72,417449.47,413309.06,352328.78,364662.75,468737.9,487807.7,417871.22,415300.0,405979.12,433523.66,414970.8,409622.47,436400.0
m180,2023-09-01,437941.1,416223.8,411139.88,403732.53,419801.03,436578.78,436980.88,331499.34,374342.44,489237.7,501849.06,427171.4,402900.0,412085.4,421266.38,406872.1,403988.88,439700.0
m180,2023-10-01,509437.8,477316.94,482649.8,486256.72,489299.12,447131.66,453302.16,365391.94,380751.56,499466.5,513012.75,492962.25,484100.0,481644.03,461661.0,463730.03,462868.25,509200.0
m180,2023-11-01,435318.56,423765.34,423136.62,408474.03,437631.78,439795.34,441222.44,373751.12,381523.75,486599.78,515343.66,429832.22,412700.0,408546.62,421277.0,427741.94,428921.62,461700.0
m181,2022-12-01,276.75485,308.28156,282.42493,288.3792,269.3377,300.54706,291.09268,209.90678,239.66579,380.65106,406.37424,276.65158,203.00053,363.5337,265.78625,286.5423,259.7245,362.0
m181,2023-01-01,311.26855,320.23157,339.51602,311.73212,330.58655,290.18936,293.01385,175.74643,203.71863,370.8559,389.34393,304.2006,264.0,383.22565,274.11667,307.28278,317.93564,444.0
m181,2023-02-01,387.39667,374.53137,404.70425,408.02197,411.50568,389.12515,385.38647,284.9876,304.78128,480.18076,517.3591,427.08765,332.0,460.73743,363.03326,364.21204,418.38403,531.0
m181,2023-03-01,458.8331,421.59717,414.20044,433.71283,392.34308,424.32227,421.5872,276.71075,330.4504,539.8344,554.9047,418.28513,403.00003,468.8634,440.18045,449.2484,425.62775,493.0
m181,2023-04-01,505.30396,501.15402,533.7114,573.0102,555.4292,506.4851,514.46906,364.76605,402.02576,613.4128,649.6108,542.55426,467.0,562.93616,601.91736,588.4073,543.2153,603.0
m181,2023-05-01,618.73773,593.2051,637.88635,660.41943,606.4791,561.1007,570.463,448.99106,470.70557,636.24805,653.3937,645.79065,581.99866,620.9113,616.20654,673.43567,688.1321,781.0
m181,2023-06-01,468.1746,473.38058,513.31604,501.93692,492.6996,454.89368,454.25488,281.8599,327.82748,565.5115,595.40424,480.5625,416.00003,432.6342,476.36655,492.92096,509.00192,433.0
m181,2023-07-01,528.7947,515.4989,487.17938,509.38406,492.62155,436.13702,435.75238,304.43546,328.66266,544.7911,573.59265,491.43396,510.0,496.4434,507.94373,524.92377,510.42014,440.0
m181,2023-08-01,487.33133,468.27698,421.2787,428.4411,447.3883,402.03522,406.71362,220.03662,253.25926,531.5715,557.933,439.0719,445.0,404.55432,434.88437,478.99237,436.68375,532.0
m181,2023-09-01,308.03537,324.37964,283.48886,291.4196,324.79324,312.67926,308.95868,179.50568,197.7051,430.6688,447.96567,287.7222,277.0,299.15912,317.02145,303.86945,316.10056,325.0
m181,2023-10-01,273.47147,302.12674,278.213,273.291,274.15222,278.7939,273.98737,140.3537,186.99178,386.9814,418.87772,271.49402,239.00002,292.9228,338.82104,271.54733,291.09503,360.0
m181,2023-11-01,394.0549,378.39737,390.52753,377.26013,408.44183,377.2718,369.5506,227.11604,252.45018,492.08627,556.00037,389.4616,381.0,345.71786,388.22015,380.06375,386.5078,549.0
m182,2022-12-01,1249.0602,1228.6174,1280.7144,1125.998,1242.852,1204.4952,1205.4463,925.04126,973.7661,1430.2631,1462.5515,1321.1306,1134.9999,1231.5667,1185.9723,1306.1143,1216.7373,1205.0
m182,2023-01-01,1204.499,1111.0914,1268.8274,1303.2714,1238.4148,1070.6997,1050.2747,793.04065,854.6249,1348.6738,1405.3967,1101.7848,1064.0,1105.4441,1084.304,1230.9242,1229.0918,1268.0
m182,2023-02-01,1142.4355,1109.6642,1279.7169,1258.783,1141.0264,1138.1294,1118.116,870.30316,900.88513,1364.5001,1503.4142,1176.1508,991.0,1129.9604,1103.3362,1244.9126,1165.4154,1328.0
m182,2023-03-01,1236.2257,1164.7692,1312.2056,1332.0452,1269.1934,1145.2383,1158.566,740.3443,884.526,1422.1837,1563.1188,1324.3853,1027.0001,1218.0236,1354.0576,1271.8359,1278.3562,1257.0
m182,2023-04-01,2096.4866,1930.7261,1960.4713,2314.079,1908.3093,1817.2384,1810.7917,1440.2361,1554.2438,2072.906,2154.6274,2171.354,1963.0,1992.5273,2321.8013,2276.1968,2212.1284,2551.0
m182,2023-05-01,1927.6796,1905.334,2131.2998,2076.8506,1825.877,1565.2317,1559.1423,1190.1705,1281.6421,1817.8317,1890.0414,1936.5059,1846.0009,1642.6134,2123.5347,2015.682,2138.588,2061.0
m182,2023-06-01,1415.887,1433.9998,1463.8038,1536.7926,1391.2472,1245.3813,1243.165,946.55975,1004.07996,1510.615,1559.7471,1388.0133,1313.9999,1191.9116,1371.8354,1369.038,1337.4799,1435.0
m182,2023-07-01,1450.7888,1440.4065,1464.2992,1463.8998,1340.711,1147.0463,1154.6279,829.7028,925.2623,1378.6434,1447.3667,1399.2322,1373.0,1293.8257,1376.495,1420.2747,1436.1907,1822.0
m182,2023-08-01,1332.2423,1271.7681,1200.6686,1191.6946,1232.3601,982.68427,968.73413,667.3529,741.8785,1261.977,1424.8203,1273.9182,1185.0,1070.0308,1199.4884,1280.305,1282.1833,1336.0
m182,2023-09-01,1056.9598,1046.3179,895.19574,915.0892,1135.933,809.3089,795.03796,529.99884,550.6504,1108.6149,1216.085,1027.1615,945.0,901.43097,1057.9628,1008.7165,1025.2959,1280.0
m182,2023-10-01,1120.4623,1135.2216,1059.7175,1048.7,1101.5786,882.2693,871.25616,610.5938,640.14044,1170.5948,1210.6896,1134.469,1022.00006,958.083,1181.0348,1065.4348,1097.1973,1070.0
m182,2023-11-01,1477.2592,1425.2207,1498.3364,1408.5626,1555.2998,1298.6989,1295.4539,927.8112,982.339,1612.4766,1740.0746,1546.7786,1428.0,1511.7799,1495.3464,1535.9923,1577.0421,1748.0
m183,2022-12-01,377.83994,400.59912,411.71838,435.95572,400.67255,426.14438,420.24786,307.15585,335.08276,516.138,548.43335,403.26657,274.0009,346.1156,417.4551,388.8532,405.6068,524.0
m183,2023-01-01,410.83655,405.8523,448.49237,465.2565,425.1695,438.48474,437.64825,309.08347,325.46307,541.4038,585.8606,422.5872,320.0,334.75308,401.47922,461.5619,464.58997,631.0
m183,2023-02-01,568.09235,532.9292,546.0282,580.0901,522.5674,470.35577,466.0259,314.62625,350.59186,602.49414,617.91156,532.8874,496.0,480.28918,494.05267,533.2588,563.44543,629.0
m183,2023-03-01,542.45844,492.59027,536.7113,567.4934,464.61438,449.53592,457.28607,291.65546,340.70932,533.6881,566.0944,483.17645,447.00003,449.46973,497.3789,504.37527,508.96103,755.0
m183,2023-04-01,599.4606,561.6261,642.2556,704.60266,611.0735,450.13718,449.12628,306.18475,333.31744,578.73773,609.6145,661.05554,538.0,465.29227,562.2213,657.6509,680.21893,767.0
m183,2023-05-01,649.80914,611.12054,723.1244,749.64996,578.93823,476.68143,473.80258,319.90042,349.3791,630.2461,650.4958,630.68774,593.9993,548.05743,624.38824,616.92737,693.1012,650.0
m183,2023-06-01,533.37036,519.6621,608.98486,619.24854,577.7555,465.77164,454.261,307.4025,350.48688,597.33997,627.3828,598.9261,463.0,433.00186,516.81195,597.7091,628.6692,608.0
m183,2023-07-01,504.33826,503.59558,559.3154,590.3795,485.68256,412.64807,416.54816,196.88533,280.47922,550.9858,564.32965,528.3405,466.0,425.0528,469.8016,536.21436,529.0099,721.0
m183,2023-08-01,492.26114,484.00812,553.51416,567.87244,516.014,420.06223,415.8531,236.07352,272.57034,558.72687,607.2932,551.2793,432.0,415.00296,496.44,578.27563,523.46045,684.0
m183,2023-09-01,457.7318,461.75775,481.0777,503.03778,493.48038,413.03632,396.01956,248.76718,300.08774,538.6985,572.74945,494.67947,423.0,357.45105,440.27234,507.52197,464.73822,630.0
m183,2023-10-01,455.69095,468.6084,465.45456,477.1063,416.31436,405.3354,415.5904,256.70538,282.32608,512.91125,548.7277,440.70523,407.00003,394.46817,486.56635,427.06796,420.27774,557.0
m183,2023-11-01,611.14185,578.3256,597.6145,590.2834,552.03107,411.64084,404.2423,255.39806,280.6788,581.0706,613.1229,565.36426,589.0,509.01193,585.8205,538.6581,532.5741,610.0
m184,2022-12-01,34.671764,36.174583,39.633568,40.295475,23.609861,50.03616,51.698204,1.3880816,20.697868,80.48803,95.144066,27.494305,33.00016,47.507538,36.079388,40.69974,30.632338,40.0
m184,2023-01-01,47.9109,48.822296,51.884396,56.659454,60.193592,56.195602,52.786076,13.410099,24.586496,91.39547,114.92514,61.80171,46.0,67.94472,40.816116,62.41587,59.45275,67.0
m184,2023-02-01,78.03523,82.50009,99.16904,92.39765,91.3065,76.818,78.45848,16.596506,34.879253,120.77241,130.42734,92.07442,86.0,86.87955,108.38935,85.346375,89.820496,97.0
m184,2023-03-01,85.72956,88.33066,86.40794,79.81981,70.15596,77.889046,78.92088,35.23631,38.98491,120.32825,140.96245,76.29316,90.00001,81.15102,59.183376,81.35066,88.29162,68.0
m184,2023-04-01,59.959194,59.18888,64.348495,71.34549,65.2674,47.460598,49.8789,-4.2374225,5.1762123,85.93028,98.79457,63.559975,62.0,77.367386,51.429493,73.54372,77.51217,44.0
m184,2023-05-01,43.06389,41.689735,53.175632,48.914238,52.702854,41.145237,39.942467,2.0834477,10.6108,77.177956,92.37527,46.370693,42.000225,55.71993,37.089134,47.700256,58.768276,56.0
m184,2023-06-01,46.750683,40.06763,43.379982,41.54222,51.516228,34.70461,34.82266,-3.7569249,3.6257722,68.34064,71.73479,45.02877,40.000004,41.751266,63.833534,48.913307,49.48379,101.0
m184,2023-07-01,65.96727,62.991135,65.81578,59.34455,66.3981,52.890102,52.548676,4.077633,17.924063,93.74058,109.23049,62.190823,62.0,60.66166,70.653625,67.76182,68.742935,117.0
m184,2023-08-01,127.48866,124.46156,99.01076,98.79029,89.88117,79.64372,75.71976,20.766056,33.637344,126.13747,132.73413,104.37686,131.0,113.3952,114.94219,108.78586,98.14853,104.0
m184,2023-09-01,45.020218,50.12484,41.051315,43.568737,51.703106,46.781666,52.17774,-5.0056357,4.189534,87.84191,96.536,51.73966,37.0,56.318733,60.39241,46.61918,41.938454,50.0
m184,2023-10-01,41.528084,45.54016,42.709846,43.500816,44.30376,39.121277,38.723618,-3.7000103,4.945096,80.288414,89.8066,44.578136,38.0,36.2635,40.55639,41.407433,36.405663,20.0
m184,2023-11-01,40.2777,42.98574,43.38243,46.032837,49.505005,47.91673,47.212242,6.0437064,14.008735,85.15977,104.35029,51.17907,34.0,26.745142,40.670048,49.722748,39.584248,70.0
m185,2022-12-01,457.53925,448.0958,416.098,404.93134,363.47375,352.327,348.33142,199.82243,244.63597,462.46347,486.18246,347.60614,360.00034,370.88947,440.51752,360.08386,381.34933,365.0
