unique_id,ds,RWD,SeasonalNaive,AutoETS,AutoARIMA,AutoTheta,SESOpt,CrostonOptimized,WindowAverage,y
m159,2023-06-01,2448.9248,2800.0,2842.1055,2876.274,2851.6267,3049.6765,3036.6702,3187.5,3300.0
m159,2023-07-01,2455.914,3200.0,3163.6619,3364.732,3234.4897,3049.6765,3036.6702,3187.5,3700.0
m159,2023-08-01,2462.9033,2400.0,2905.532,2457.4639,2841.3333,3049.6765,3036.6702,3187.5,2600.0
m159,2023-09-01,2469.8926,2700.0,2618.285,2628.9119,2389.3743,3049.6765,3036.6702,3187.5,2200.0
m159,2023-10-01,2476.8818,2700.0,3184.9287,2793.1848,3225.0798,3049.6765,3036.6702,3187.5,3400.0
m159,2023-11-01,2483.871,2400.0,2816.933,2393.5024,2735.1404,3049.6765,3036.6702,3187.5,2000.0
m16,2022-12-01,14736.297,15218.72,13926.162,14135.3955,13835.856,14734.899,15636.081,14717.599,16009.76
m16,2023-01-01,14762.994,13711.24,13412.831,13883.539,13221.057,14734.899,15636.081,14717.599,15691.32
m16,2023-02-01,14789.69,14926.16,14373.48,14212.694,14584.261,14734.899,15636.081,14717.599,16412.76
m16,2023-03-01,14816.388,14752.6,14006.041,14234.038,14055.955,14734.899,15636.081,14717.599,15747.46
m16,2023-04-01,14843.085,14248.0,14157.295,14183.724,13456.559,14734.899,15636.081,14717.599,15203.11
m16,2023-05-01,14869.782,14782.3,14480.601,14342.259,13624.531,14734.899,15636.081,14717.599,15566.05
m16,2023-06-01,14896.4795,15678.08,14802.182,14558.247,13872.229,14734.899,15636.081,14717.599,16501.5
m16,2023-07-01,14923.176,15499.92,14767.802,14566.77,14483.162,14734.899,15636.081,14717.599,16684.85
m16,2023-08-01,14949.873,15469.44,14350.681,14609.059,14384.768,14734.899,15636.081,14717.599,15018.3
m16,2023-09-01,14976.57,16206.08,15146.543,14749.596,15293.757,14734.899,15636.081,14717.599,15750.9
m16,2023-10-01,15003.268,17250.1,15382.551,14939.694,15288.902,14734.899,15636.081,14717.599,16630.2
m16,2023-11-01,15029.965,14709.6,14611.157,14396.085,14930.368,14734.899,15636.081,14717.599,17184.54
m160,2022-12-01,301.6129,200.0,307.23187,288.62726,266.48917,300.94586,312.39032,283.33334,300.0
m160,2023-01-01,303.2258,200.0,313.1752,283.97656,339.85034,300.94586,312.39032,283.33334,300.0
m160,2023-02-01,304.8387,300.0,319.11853,306.8788,332.37817,300.94586,312.39032,283.33334,200.0
m160,2023-03-01,306.4516,200.0,325.06186,287.61963,364.906,300.94586,312.39032,283.33334,400.0
m160,2023-04-01,308.0645,600.0,331.0052,349.21936,403.26718,300.94586,312.39032,283.33334,600.0
m160,2023-05-01,309.67743,100.0,336.94852,276.18198,281.62836,300.94586,312.39032,283.33334,200.0
m160,2023-06-01,311.2903,100.0,342.89185,270.18933,278.68,300.94586,312.39032,283.33334,300.0
m160,2023-07-01,312.90323,300.0,348.83517,307.2605,307.49753,300.94586,312.39032,283.33334,400.0
m160,2023-08-01,314.51614,400.0,354.7785,319.70953,293.7555,300.94586,312.39032,283.33334,200.0
m160,2023-09-01,316.12903,300.0,360.72183,302.11203,322.87064,300.94586,312.39032,283.33334,300.0
m160,2023-10-01,317.74194,700.0,366.66513,362.31268,365.08102,300.94586,312.39032,283.33334,700.0
m160,2023-11-01,319.35483,300.0,372.60846,299.67203,366.2398,300.94586,312.39032,283.33334,700.0
m161,2022-12-01,41555.914,41300.0,46363.477,40398.477,44519.816,47920.26,47920.26,48466.668,42400.0
m161,2023-01-01,41711.83,63900.0,59424.45,60193.62,63446.633,47920.26,47920.26,48466.668,64700.0
m161,2023-02-01,41867.742,51500.0,52352.87,50579.215,52419.996,47920.26,47920.26,48466.668,57500.0
m161,2023-03-01,42023.656,50000.0,51531.117,48652.637,53102.246,47920.26,47920.26,48466.668,54700.0
m161,2023-04-01,42179.57,61800.0,62848.746,61382.645,72293.734,47920.26,47920.26,48466.668,68300.0
m161,2023-05-01,42335.484,48600.0,48436.85,46989.273,46568.496,47920.26,47920.26,48466.668,52900.0
m161,2023-06-01,42491.4,41300.0,45499.02,40354.85,44499.24,47920.26,47920.26,48466.668,39700.0
m161,2023-07-01,42647.312,50800.0,53474.773,51453.305,55955.883,47920.26,47920.26,48466.668,67000.0
m161,2023-08-01,42803.227,57400.0,52796.26,55384.945,53151.33,47920.26,47920.26,48466.668,62200.0
m161,2023-09-01,42959.14,44000.0,46033.402,43740.11,43581.09,47920.26,47920.26,48466.668,52500.0
m161,2023-10-01,43115.055,49600.0,50302.344,49403.01,50177.58,47920.26,47920.26,48466.668,53200.0
m161,2023-11-01,43270.97,41400.0,46535.793,41763.312,44097.574,47920.26,47920.26,48466.668,45200.0
m162,2022-12-01,5016.129,4400.0,5117.4976,5507.1426,5252.9272,5072.668,6215.644,7716.6665,5400.0
m162,2023-01-01,5032.2583,7900.0,8118.0938,8787.251,8340.9,5072.668,6215.644,7716.6665,8600.0
m162,2023-02-01,5048.387,10900.0,8989.762,11307.808,9107.655,5072.668,6215.644,7716.6665,10200.0
m162,2023-03-01,5064.516,14700.0,17428.037,15048.759,18209.232,5072.668,6215.644,7716.6665,17200.0
m162,2023-04-01,5080.645,15600.0,20626.385,15991.435,21172.871,5072.668,6215.644,7716.6665,18300.0
m162,2023-05-01,5096.7744,7000.0,8091.44,7897.4917,8567.416,5072.668,6215.644,7716.6665,10100.0
m162,2023-06-01,5112.9033,11100.0,11197.594,11627.158,11799.389,5072.668,6215.644,7716.6665,11700.0
m162,2023-07-01,5129.032,7000.0,8527.427,8019.7593,9239.599,5072.668,6215.644,7716.6665,8500.0
m162,2023-08-01,5145.161,6000.0,6090.7744,7021.628,6403.165,5072.668,6215.644,7716.6665,7600.0
m162,2023-09-01,5161.2905,5000.0,4491.067,5978.792,4662.6074,5072.668,6215.644,7716.6665,5600.0
m162,2023-10-01,5177.4194,5300.0,5029.6562,6408.8887,5286.1133,5072.668,6215.644,7716.6665,5600.0
m162,2023-11-01,5193.5483,5000.0,4687.545,6034.339,5006.546,5072.668,6215.644,7716.6665,6200.0
m163,2022-12-01,803.7634,800.0,784.892,627.2566,787.98474,817.0481,816.9403,833.3333,600.0
m163,2023-01-01,807.52686,800.0,839.09717,766.99664,813.2742,817.0481,816.9403,833.3333,400.0
m163,2023-02-01,811.29034,1000.0,844.40216,738.306,839.397,817.0481,816.9403,833.3333,900.0
m163,2023-03-01,815.0538,2400.0,1799.5762,1893.1295,1419.4087,817.0481,816.9403,833.3333,2000.0
m163,2023-04-01,818.8172,1700.0,1173.8914,1196.0482,1114.4204,817.0481,816.9403,833.3333,1300.0
m163,2023-05-01,822.5806,700.0,675.8177,628.5497,808.8765,817.0481,816.9403,833.3333,700.0
m163,2023-06-01,826.3441,1000.0,981.95557,889.35,1042.797,817.0481,816.9403,833.3333,1100.0
m163,2023-07-01,830.10754,900.0,888.1931,805.8752,970.84436,817.0481,816.9403,833.3333,800.0
m163,2023-08-01,833.871,800.0,724.2098,633.8767,820.02277,817.0481,816.9403,833.3333,1000.0
m163,2023-09-01,837.6344,500.0,553.23724,430.6056,721.8797,817.0481,816.9403,833.3333,500.0
m163,2023-10-01,841.3978,300.0,612.4073,461.18558,722.24854,817.0481,816.9403,833.3333,600.0
m163,2023-11-01,845.1613,800.0,738.36346,639.6507,769.2245,817.0481,816.9403,833.3333,900.0
m164,2022-12-01,1605.3763,2300.0,1867.8567,2016.8329,1727.4592,2010.9023,2027.4392,2108.3333,1700.0
m164,2023-01-01,1610.7527,2000.0,2378.9485,1989.5349,2138.777,2010.9023,2027.4392,2108.3333,1300.0
m164,2023-02-01,1616.129,1200.0,1517.2734,1197.8773,1400.4037,2010.9023,2027.4392,2108.3333,1100.0
m164,2023-03-01,1621.5054,2800.0,3278.9404,3224.1167,2843.4631,2010.9023,2027.4392,2108.3333,2400.0
m164,2023-04-01,1626.8817,5400.0,6548.997,4975.365,6014.3623,2010.9023,2027.4392,2108.3333,3900.0
m164,2023-05-01,1632.258,1300.0,1721.5231,1261.3871,1574.2369,2010.9023,2027.4392,2108.3333,1400.0
m164,2023-06-01,1637.6344,1700.0,1881.121,1584.2108,1704.658,2010.9023,2027.4392,2108.3333,1400.0
m164,2023-07-01,1643.0107,1700.0,2104.4958,1815.7849,1886.3228,2010.9023,2027.4392,2108.3333,1500.0
m164,2023-08-01,1648.3871,2300.0,2248.0574,1991.2382,1985.7194,2010.9023,2027.4392,2108.3333,1800.0
m164,2023-09-01,1653.7634,1300.0,1575.1936,1454.3809,1315.1589,2010.9023,2027.4392,2108.3333,1200.0
m164,2023-10-01,1659.1398,2200.0,2448.1396,2200.0,2169.6685,2010.9023,2027.4392,2108.3333,1600.0
m164,2023-11-01,1664.5161,1600.0,2456.9187,1638.5952,2242.669,2010.9023,2027.4392,2108.3333,1700.0
m165,2022-12-01,1205.3763,1100.0,1084.6117,1169.8754,1110.2252,1129.6787,1129.7135,1125.0,1000.0
m165,2023-01-01,1210.7527,1100.0,1214.9403,1131.24,1256.8059,1129.6787,1129.7135,1125.0,1800.0
m165,2023-02-01,1216.129,1500.0,1210.1959,1257.9829,1257.2754,1129.6787,1129.7135,1125.0,1400.0
m165,2023-03-01,1221.5054,2200.0,1566.4707,1409.6128,1618.3005,1129.6787,1129.7135,1125.0,2200.0
m165,2023-04-01,1226.8817,1100.0,1281.6918,1157.9882,1338.77,1129.6787,1129.7135,1125.0,2100.0
m165,2023-05-01,1232.258,800.0,998.2724,1119.1244,1059.2396,1129.6787,1129.7135,1125.0,1000.0
m165,2023-06-01,1237.6344,1100.0,1154.6383,1159.9459,1254.3519,1129.6787,1129.7135,1125.0,1200.0
m165,2023-07-01,1243.0107,1300.0,1151.2959,1219.6891,1225.5754,1129.6787,1129.7135,1125.0,1300.0
m165,2023-08-01,1248.3871,900.0,1085.0492,1119.5028,1174.4775,1129.6787,1129.7135,1125.0,1200.0
m165,2023-09-01,1253.7634,1000.0,1013.26416,1185.5773,1098.6772,1129.6787,1129.7135,1125.0,1500.0
m165,2023-10-01,1259.1398,1100.0,1019.1759,1180.8274,1102.6389,1129.6787,1129.7135,1125.0,1600.0
m165,2023-11-01,1264.5161,1200.0,1194.4912,1192.0046,1284.5568,1129.6787,1129.7135,1125.0,2100.0
m166,2022-12-01,8727.957,8500.0,8503.736,9699.93,8722.141,8819.234,10179.609,12133.333,9000.0
m166,2023-01-01,8755.914,12200.0,13051.808,13581.592,13420.1455,8819.234,10179.609,12133.333,12700.0
m166,2023-02-01,8783.871,15400.0,13547.943,16003.658,13872.78,8819.234,10179.609,12133.333,14700.0
m166,2023-03-01,8811.828,22700.0,24092.154,23219.104,24911.564,8819.234,10179.609,12133.333,24300.0
m166,2023-04-01,8839.785,24200.0,30185.916,24516.98,30689.328,8819.234,10179.609,12133.333,26300.0
m166,2023-05-01,8867.742,9900.0,11455.92,11090.958,11758.746,8819.234,10179.609,12133.333,13400.0
m166,2023-06-01,8895.699,15300.0,15087.646,16089.745,15855.046,8819.234,10179.609,12133.333,15900.0
m166,2023-07-01,8923.656,11600.0,13195.637,12894.567,14104.089,8819.234,10179.609,12133.333,12800.0
m166,2023-08-01,8951.613,10400.0,10691.013,11515.284,11282.133,8819.234,10179.609,12133.333,12100.0
m166,2023-09-01,8979.57,8000.0,7173.935,9298.337,7532.96,8819.234,10179.609,12133.333,8800.0
m166,2023-10-01,9007.527,9100.0,8515.052,10564.447,8884.847,8819.234,10179.609,12133.333,9700.0
m166,2023-11-01,9035.484,8700.0,8677.701,10090.825,9269.022,8819.234,10179.609,12133.333,11100.0
m167,2022-12-01,300.0,400.0,475.50992,414.051,487.47253,405.79944,571.27966,616.6667,600.0
m167,2023-01-01,300.0,600.0,657.9335,507.96664,679.1388,405.79944,571.27966,616.6667,700.0
m167,2023-02-01,300.0,600.0,655.85974,550.3721,671.91614,405.79944,571.27966,616.6667,800.0
m167,2023-03-01,300.0,1300.0,813.4023,703.83606,833.5824,405.79944,571.27966,616.6667,1400.0
m167,2023-04-01,300.0,900.0,957.4756,613.2992,981.08203,405.79944,571.27966,616.6667,1200.0
m167,2023-05-01,300.0,400.0,672.86523,497.5576,701.63715,405.79944,571.27966,616.6667,1100.0
m167,2023-06-01,300.0,500.0,533.81274,534.1755,594.4939,405.79944,571.27966,616.6667,600.0
m167,2023-07-01,300.0,1200.0,652.7522,695.27185,660.14825,405.79944,571.27966,616.6667,900.0
m167,2023-08-01,300.0,300.0,486.0787,493.38385,532.0526,405.79944,571.27966,616.6667,500.0
m167,2023-09-01,300.0,400.0,427.39618,509.3994,436.69507,405.79944,571.27966,616.6667,300.0
m167,2023-10-01,300.0,400.0,436.38144,513.1036,476.45654,405.79944,571.27966,616.6667,400.0
m167,2023-11-01,300.0,300.0,454.06967,476.70538,493.85693,405.79944,571.27966,616.6667,400.0
m168,2022-12-01,1004.3011,300.0,773.3717,685.17926,715.73975,791.81006,793.556,758.3333,600.0
m168,2023-01-01,1008.6022,1000.0,886.21466,857.49396,821.2694,791.81006,793.556,758.3333,800.0
m168,2023-02-01,1012.9032,900.0,890.16327,857.15027,814.8546,791.81006,793.556,758.3333,1000.0
m168,2023-03-01,1017.2043,1200.0,1098.0486,919.68414,1008.99536,791.81006,793.556,758.3333,800.0
m168,2023-04-01,1021.5054,1200.0,1134.084,925.16284,1035.6362,791.81006,793.556,758.3333,1000.0
m168,2023-05-01,1025.8064,700.0,957.9441,774.71045,847.8325,791.81006,793.556,758.3333,1100.0
m168,2023-06-01,1030.1075,1200.0,999.3207,925.3115,859.3542,791.81006,793.556,758.3333,1100.0
m168,2023-07-01,1034.4086,700.0,949.08496,787.07446,823.9712,791.81006,793.556,758.3333,300.0
m168,2023-08-01,1038.7097,700.0,926.4415,794.2908,787.10004,791.81006,793.556,758.3333,600.0
m168,2023-09-01,1043.0107,400.0,857.7406,723.9017,728.2051,791.81006,793.556,758.3333,600.0
m168,2023-10-01,1047.3118,800.0,941.69904,828.29974,783.2982,791.81006,793.556,758.3333,900.0
m168,2023-11-01,1051.6129,1000.0,986.1426,874.1901,796.2882,791.81006,793.556,758.3333,500.0
m169,2022-12-01,8941.397,8700.0,8635.039,8606.407,9278.723,7670.22,7670.22,7304.1665,9400.0
m169,2023-01-01,8982.796,8200.0,8254.301,8165.68,8789.744,7670.22,7670.22,7304.1665,8800.0
m169,2023-02-01,9024.193,4100.0,4194.888,3766.5078,4143.563,7670.22,7670.22,7304.1665,4000.0
m169,2023-03-01,9065.592,4100.0,4473.516,3997.9116,4693.356,7670.22,7670.22,7304.1665,3900.0
m169,2023-04-01,9106.989,10100.0,10662.517,10426.504,10598.974,7670.22,7670.22,7304.1665,10700.0
m169,2023-05-01,9148.387,6000.0,7432.746,6853.0825,6528.3325,7670.22,7670.22,7304.1665,8000.0
m169,2023-06-01,9189.785,4600.0,5642.244,4914.9824,5463.068,7670.22,7670.22,7304.1665,4500.0
m169,2023-07-01,9231.183,4400.0,5149.3765,4401.5137,5584.362,7670.22,7670.22,7304.1665,4600.0
m169,2023-08-01,9272.581,5800.0,5907.9097,5310.818,5575.605,7670.22,7670.22,7304.1665,6100.0
m169,2023-09-01,9313.979,13100.0,11987.219,12565.905,10028.943,7670.22,7670.22,7304.1665,11800.0
m169,2023-10-01,9355.376,10800.0,10205.542,10577.478,11539.156,7670.22,7670.22,7304.1665,11300.0
m169,2023-11-01,9396.774,8900.0,8802.737,8766.466,10629.965,7670.22,7670.22,7304.1665,9800.0
m17,2022-12-01,10710.665,9044.52,9728.659,10295.999,9807.188,10674.493,10210.786,9621.979,9758.42
m17,2023-01-01,10749.58,8081.92,9402.255,9938.929,9369.631,10674.493,10210.786,9621.979,10098.83
m17,2023-02-01,10788.496,8871.24,10349.074,10230.917,10743.629,10674.493,10210.786,9621.979,12040.71
m17,2023-03-01,10827.411,9293.68,9746.775,10387.235,10503.7705,10674.493,10210.786,9621.979,11619.52
m17,2023-04-01,10866.326,8240.54,9298.265,9997.487,9839.535,10674.493,10210.786,9621.979,10563.2
m17,2023-05-01,10905.241,9112.32,9705.196,10320.114,9755.737,10674.493,10210.786,9621.979,10959.32
m17,2023-06-01,10944.157,10125.57,10598.016,10695.098,10127.27,10674.493,10210.786,9621.979,11889.0
m17,2023-07-01,10983.072,9903.03,10910.287,10612.74,10635.589,10674.493,10210.786,9621.979,12021.1
m17,2023-08-01,11021.987,9258.62,10240.176,10374.257,10470.494,10674.493,10210.786,9621.979,10700.1
m17,2023-09-01,11060.902,10051.66,10701.461,10667.745,11179.506,10674.493,10210.786,9621.979,11694.84
m17,2023-10-01,11099.818,10955.18,11243.0,11002.119,11278.535,10674.493,10210.786,9621.979,13280.2
m17,2023-11-01,11138.733,10671.75,10899.799,10897.228,11091.442,10674.493,10210.786,9621.979,13135.85
m170,2022-12-01,298.92474,300.0,571.6419,382.67307,579.35693,413.598,705.5814,775.0,800.0
m170,2023-01-01,297.84946,1100.0,763.3014,847.6563,771.33777,413.598,705.5814,775.0,1300.0
m170,2023-02-01,296.7742,600.0,661.66943,563.61426,669.7075,413.598,705.5814,775.0,900.0
m170,2023-03-01,295.6989,2100.0,1179.346,1538.2072,1189.1884,413.598,705.5814,775.0,2100.0
m170,2023-04-01,294.62366,1600.0,1350.6749,1348.2291,1362.2803,413.598,705.5814,775.0,1400.0
m170,2023-05-01,293.5484,800.0,806.29816,829.78864,815.92786,413.598,705.5814,775.0,700.0
m170,2023-06-01,292.4731,600.0,667.3029,644.18494,692.7301,413.598,705.5814,775.0,500.0
m170,2023-07-01,291.39786,800.0,744.306,829.8688,762.33,413.598,705.5814,775.0,800.0
m170,2023-08-01,290.32257,600.0,607.38916,536.266,631.3347,413.598,705.5814,775.0,900.0
m170,2023-09-01,289.2473,400.0,580.0356,387.04315,612.54175,413.598,705.5814,775.0,500.0
m170,2023-10-01,288.17206,500.0,546.4305,391.89752,565.17737,413.598,705.5814,775.0,800.0
m170,2023-11-01,287.09677,300.0,488.9058,330.68216,520.313,413.598,705.5814,775.0,700.0
m171,2022-12-01,401.6129,400.0,532.87506,501.05597,484.49463,521.97687,520.44666,562.5,400.0
m171,2023-01-01,403.2258,500.0,637.0891,510.45422,578.1788,521.97687,520.44666,562.5,600.0
m171,2023-02-01,404.8387,500.0,666.04443,509.25613,611.30743,521.97687,520.44666,562.5,800.0
m171,2023-03-01,406.4516,400.0,722.2884,478.0021,665.26935,521.97687,520.44666,562.5,800.0
m171,2023-04-01,408.0645,1200.0,904.7582,634.6303,845.89795,521.97687,520.44666,562.5,1300.0
m171,2023-05-01,409.67743,600.0,609.1634,522.4656,553.1933,521.97687,520.44666,562.5,400.0
m171,2023-06-01,411.2903,300.0,596.85266,467.29974,546.81793,521.97687,520.44666,562.5,500.0
m171,2023-07-01,412.90323,600.0,587.6952,517.398,511.61322,521.97687,520.44666,562.5,600.0
m171,2023-08-01,414.51614,500.0,611.67645,516.5996,547.2418,521.97687,520.44666,562.5,700.0
m171,2023-09-01,416.12903,300.0,585.50287,466.16937,533.1681,521.97687,520.44666,562.5,800.0
m171,2023-10-01,417.74194,500.0,558.18933,492.0127,481.89194,521.97687,520.44666,562.5,700.0
m171,2023-11-01,419.35483,400.0,582.4528,494.4049,511.68723,521.97687,520.44666,562.5,300.0
m172,2022-12-01,35795.7,33800.0,33971.07,31268.102,34574.633,36784.53,36784.53,35000.0,33400.0
m172,2023-01-01,35891.4,45800.0,46665.047,40366.586,47106.67,36784.53,36784.53,35000.0,46600.0
m172,2023-02-01,35987.098,33500.0,35923.42,30460.037,35900.043,36784.53,36784.53,35000.0,34900.0
m172,2023-03-01,36082.797,35800.0,32619.186,29312.682,32512.08,36784.53,36784.53,35000.0,32600.0
m172,2023-04-01,36178.496,47900.0,43944.48,38478.82,44542.7,36784.53,36784.53,35000.0,47400.0
m172,2023-05-01,36274.195,32500.0,32024.957,28776.473,32646.791,36784.53,36784.53,35000.0,32900.0
m172,2023-06-01,36369.89,24500.0,25655.324,21748.69,26218.697,36784.53,36784.53,35000.0,25600.0
m172,2023-07-01,36465.59,33400.0,34388.957,28810.713,35060.926,36784.53,36784.53,35000.0,36800.0
m172,2023-08-01,36561.29,40400.0,35554.742,31182.352,35127.254,36784.53,36784.53,35000.0,40900.0
m172,2023-09-01,36656.99,36700.0,39626.324,33011.13,40339.57,36784.53,36784.53,35000.0,40800.0
m172,2023-10-01,36752.688,42200.0,43443.062,36901.777,43777.47,36784.53,36784.53,35000.0,43000.0
m172,2023-11-01,36848.387,35700.0,35082.7,29206.703,35656.094,36784.53,36784.53,35000.0,34700.0
m173,2022-12-01,1203.7634,1300.0,1498.4594,1116.4734,1174.4331,1676.3818,1676.3818,1754.1666,1300.0
m173,2023-01-01,1207.5269,2200.0,1716.0906,2015.4587,1678.2488,1676.3818,1676.3818,1754.1666,2100.0
m173,2023-02-01,1211.2903,800.0,1633.9855,1133.5178,1537.72,1676.3818,1676.3818,1754.1666,1700.0
m173,2023-03-01,1215.0537,3100.0,2193.7324,2624.8062,3143.4324,1676.3818,1676.3818,1754.1666,2600.0
m173,2023-04-01,1218.8173,3200.0,2480.9658,3084.6094,3979.382,1676.3818,1676.3818,1754.1666,2600.0
m173,2023-05-01,1222.5807,1500.0,1657.5167,1490.2535,1470.6765,1676.3818,1676.3818,1754.1666,1600.0
m173,2023-06-01,1226.3441,1300.0,1666.0107,1112.8527,1486.3335,1676.3818,1676.3818,1754.1666,1500.0
m173,2023-07-01,1230.1075,1800.0,1787.2817,1721.0135,1837.2095,1676.3818,1676.3818,1754.1666,2300.0
m173,2023-08-01,1233.871,1900.0,1764.5608,1699.4911,1793.7633,1676.3818,1676.3818,1754.1666,2600.0
m173,2023-09-01,1237.6344,1500.0,1567.1552,1480.7507,1460.0343,1676.3818,1676.3818,1754.1666,1500.0
m173,2023-10-01,1241.3978,1600.0,1693.7778,1458.0132,1645.3472,1676.3818,1676.3818,1754.1666,1800.0
m173,2023-11-01,1245.1613,1200.0,1636.8798,1286.3411,1526.1383,1676.3818,1676.3818,1754.1666,1600.0
m174,2022-12-01,47945.7,45200.0,46701.37,46521.504,46941.965,48931.05,48931.05,46750.0,46700.0
m174,2023-01-01,48091.4,59200.0,60010.004,57967.12,61146.8,48931.05,48931.05,46750.0,60900.0
m174,2023-02-01,48237.098,40900.0,43269.8,41122.04,45069.29,48931.05,48931.05,46750.0,44100.0
m174,2023-03-01,48382.797,47900.0,46198.258,45308.05,43967.992,48931.05,48931.05,46750.0,44200.0
m174,2023-04-01,48528.496,66200.0,65747.88,63996.324,63286.914,48931.05,48931.05,46750.0,65700.0
m174,2023-05-01,48674.195,42400.0,46510.668,43662.715,43903.777,48931.05,48931.05,46750.0,45800.0
m174,2023-06-01,48819.89,32900.0,34813.37,31970.037,35677.42,48931.05,48931.05,46750.0,34200.0
m174,2023-07-01,48965.59,42800.0,44323.324,43111.734,45571.125,48931.05,48931.05,46750.0,46300.0
m174,2023-08-01,49111.29,50300.0,47318.707,46463.41,45158.17,48931.05,48931.05,46750.0,52400.0
m174,2023-09-01,49256.99,52900.0,53914.027,52503.016,54104.324,48931.05,48931.05,46750.0,56100.0
m174,2023-10-01,49402.688,56800.0,57540.652,56665.652,58666.688,48931.05,48931.05,46750.0,59000.0
m174,2023-11-01,49548.387,47800.0,47163.414,46141.695,49391.99,48931.05,48931.05,46750.0,48000.0
m175,2022-12-01,804.3011,1100.0,799.4708,890.262,801.2381,787.6668,788.5202,820.8333,800.0
m175,2023-01-01,808.6022,600.0,984.3123,661.6775,991.2381,787.6668,788.5202,820.8333,1200.0
m175,2023-02-01,812.9032,800.0,854.8091,764.2672,860.4048,787.6668,788.5202,820.8333,1100.0
m175,2023-03-01,817.2043,600.0,847.41675,712.16644,849.01587,787.6668,788.5202,820.8333,800.0
m175,2023-04-01,821.5054,1300.0,1316.8567,919.8504,1317.9048,787.6668,788.5202,820.8333,1200.0
m175,2023-05-01,825.80646,500.0,569.4163,675.7553,567.62695,787.6668,788.5202,820.8333,500.0
m175,2023-06-01,830.10754,500.0,642.3781,704.873,636.51587,787.6668,788.5202,820.8333,600.0
m175,2023-07-01,834.4086,1000.0,783.6061,867.0016,767.76587,787.6668,788.5202,820.8333,900.0
m175,2023-08-01,838.70966,700.0,740.9592,775.00903,742.46826,787.6668,788.5202,820.8333,1100.0
m175,2023-09-01,843.01074,1100.0,856.7095,915.1338,853.18256,787.6668,788.5202,820.8333,900.0
m175,2023-10-01,847.3118,600.0,772.3825,744.9585,787.11115,787.6668,788.5202,820.8333,1000.0
m175,2023-11-01,851.6129,800.0,743.0427,774.72845,743.4603,787.6668,788.5202,820.8333,900.0
m176,2022-12-01,4019.3547,2900.0,3763.9734,3206.691,3935.4797,4310.958,4310.958,4270.8335,4000.0
m176,2023-01-01,4038.7097,4800.0,5655.8804,4885.071,5303.5664,4310.958,4310.958,4270.8335,5700.0
m176,2023-02-01,4058.0645,3600.0,4544.4014,4135.1055,3972.3726,4310.958,4310.958,4270.8335,4500.0
m176,2023-03-01,4077.4194,4900.0,5553.5605,4973.1953,5737.524,4310.958,4310.958,4270.8335,5600.0
m176,2023-04-01,4096.7744,7500.0,7450.091,7256.7153,8133.2354,4310.958,4310.958,4270.8335,8100.0
m176,2023-05-01,4116.129,3500.0,4238.4434,3808.0679,4372.66,4310.958,4310.958,4270.8335,3900.0
m176,2023-06-01,4135.484,3800.0,4239.747,3545.507,4293.719,4310.958,4310.958,4270.8335,3500.0
m176,2023-07-01,4154.839,5000.0,5193.1147,4657.7437,5300.9473,4310.958,4310.958,4270.8335,5600.0
m176,2023-08-01,4174.1934,4700.0,4726.098,4313.887,4434.3027,4310.958,4310.958,4270.8335,4600.0
m176,2023-09-01,4193.5483,3700.0,3787.1328,3270.4756,3442.4783,4310.958,4310.958,4270.8335,4300.0
m176,2023-10-01,4212.9033,4700.0,4679.503,4184.2876,4428.5073,4310.958,4310.958,4270.8335,4900.0
m176,2023-11-01,4232.2583,4000.0,4372.098,3785.133,4444.938,4310.958,4310.958,4270.8335,4100.0
m177,2022-12-01,2712.3655,1900.0,2390.2312,2175.4001,2625.2937,2138.0476,2138.0479,1895.8334,1900.0
m177,2023-01-01,2724.7312,1800.0,2364.7363,2155.1196,2656.6604,2138.0476,2138.0479,1895.8334,2100.0
m177,2023-02-01,2737.0967,1600.0,1931.0887,2101.2825,1793.1085,2138.0476,2138.0479,1895.8334,2100.0
m177,2023-03-01,2749.4624,1900.0,2280.6611,2168.2322,2447.7273,2138.0476,2138.0479,1895.8334,2700.0
m177,2023-04-01,2761.828,2900.0,2464.59,2388.5525,2740.3176,2138.0476,2138.0479,1895.8334,3200.0
m177,2023-05-01,2774.1936,2400.0,2185.7107,2272.5906,2214.8481,2138.0476,2138.0479,1895.8334,2800.0
m177,2023-06-01,2786.559,1600.0,1809.8856,2126.3752,1563.3477,2138.0476,2138.0479,1895.8334,1700.0
m177,2023-07-01,2798.9248,1800.0,1933.7823,2143.7761,1831.8707,2138.0476,2138.0479,1895.8334,2000.0
m177,2023-08-01,2811.2903,2200.0,2130.3618,2235.172,2147.9053,2138.0476,2138.0479,1895.8334,1900.0
m177,2023-09-01,2823.656,1700.0,1960.8961,2109.9465,1893.5511,2138.0476,2138.0479,1895.8334,1500.0
m177,2023-10-01,2836.0215,2300.0,2310.1423,2240.394,2543.9495,2138.0476,2138.0479,1895.8334,3300.0
m177,2023-11-01,2848.3872,2700.0,2266.1,2345.2632,2395.896,2138.0476,2138.0479,1895.8334,2700.0
m178,2022-12-01,7636.0215,5900.0,7274.9766,6522.844,7610.8096,7211.921,7211.921,6983.3335,6700.0
m178,2023-01-01,7672.043,7200.0,8859.517,7691.6377,9332.887,7211.921,7211.921,6983.3335,9000.0
